observation,action
"[0.5323340892791748, 0.2265210598707199, 0.007615203037858009, -0.15537913143634796]","[0.0, 1.0]"
"[0.5368645191192627, 0.03129089996218681, 0.004507620353251696, 0.13969644904136658]","[1.0, 0.0]"
"[0.5374903678894043, 0.22634799778461456, 0.007301549427211285, -0.15156099200248718]","[0.0, 1.0]"
"[0.5420172810554504, 0.031122267246246338, 0.0042703296057879925, 0.14341644942760468]","[1.0, 0.0]"
"[0.5426397323608398, 0.22618280351161957, 0.007138658314943314, -0.14791621267795563]","[0.0, 1.0]"
"[0.5471634268760681, 0.03095935471355915, 0.0041803340427577496, 0.14701023697853088]","[1.0, 0.0]"
"[0.5477825999259949, 0.2260212004184723, 0.007120538502931595, -0.14435094594955444]","[0.0, 1.0]"
"[0.5523030161857605, 0.030797995626926422, 0.004233519546687603, 0.1505698412656784]","[1.0, 0.0]"
"[0.5529189705848694, 0.22585907578468323, 0.007244916632771492, -0.14077448844909668]","[0.0, 1.0]"
"[0.5574361681938171, 0.030634110793471336, 0.00442942650988698, 0.1541852504014969]","[1.0, 0.0]"
"[0.5580488443374634, 0.22569236159324646, 0.007513131480664015, -0.13709701597690582]","[0.0, 1.0]"
"[0.5625627040863037, 0.030463607981801033, 0.004771191626787186, 0.15794669091701508]","[1.0, 0.0]"
"[0.5631719827651978, 0.2255169302225113, 0.00793012510985136, -0.13322722911834717]","[0.0, 1.0]"
"[0.5676822662353516, 0.030282285064458847, 0.005265580955892801, 0.16194695234298706]","[1.0, 0.0]"
"[0.5682879686355591, 0.2253284603357315, 0.008504520170390606, -0.12907017767429352]","[0.0, 1.0]"
"[0.572794497013092, 0.030085720121860504, 0.005923116113990545, 0.16628363728523254]","[1.0, 0.0]"
"[0.5733962059020996, 0.2251223921775818, 0.00924878939986229, -0.12452483922243118]","[0.0, 1.0]"
"[0.5778986811637878, 0.029869163408875465, 0.006758292205631733, 0.17106157541275024]","[1.0, 0.0]"
"[0.5784960389137268, 0.2248937338590622, 0.010179524309933186, -0.11948168277740479]","[0.0, 1.0]"
"[0.5829939246177673, 0.029627425596117973, 0.00778989028185606, 0.17639534175395966]","[1.0, 0.0]"
"[0.5835864543914795, 0.22463703155517578, 0.011317797005176544, -0.11381999403238297]","[0.0, 1.0]"
"[0.5880792140960693, 0.029354756698012352, 0.009041396901011467, 0.1824120283126831]","[1.0, 0.0]"
"[0.5886663198471069, 0.22434617578983307, 0.012689637951552868, -0.10740501433610916]","[0.0, 1.0]"
"[0.5931532382965088, 0.029044698923826218, 0.010541536845266819, 0.1892542690038681]","[1.0, 0.0]"
"[0.5937341451644897, 0.2240142673254013, 0.01432662270963192, -0.10008467733860016]","[0.0, 1.0]"
"[0.5982143878936768, 0.028689948841929436, 0.012324929237365723, 0.19708360731601715]","[1.0, 0.0]"
"[0.5987882018089294, 0.22363346815109253, 0.016266601160168648, -0.09168601036071777]","[0.0, 1.0]"
"[0.60326087474823, 0.028282178565859795, 0.014432881027460098, 0.20608431100845337]","[1.0, 0.0]"
"[0.6038265228271484, 0.22319479286670685, 0.0185545664280653, -0.08201104402542114]","[0.0, 1.0]"
"[0.608290433883667, 0.027811851352453232, 0.01691434532403946, 0.21646766364574432]","[1.0, 0.0]"
"[0.6088466644287109, 0.2226879596710205, 0.02124369889497757, -0.07083211839199066]","[0.0, 1.0]"
"[0.6133004426956177, 0.027267998084425926, 0.01982705667614937, 0.2284768670797348]","[1.0, 0.0]"
"[0.6138457655906677, 0.22210107743740082, 0.024396594613790512, -0.05788654088973999]","[0.0, 1.0]"
"[0.6182878017425537, 0.026637975126504898, 0.023238863795995712, 0.24239274859428406]","[1.0, 0.0]"
"[0.6188205480575562, 0.22142040729522705, 0.028086718171834946, -0.04287038743495941]","[0.0, 1.0]"
"[0.6232489943504333, 0.02590719237923622, 0.0272293109446764, 0.25854018330574036]","[1.0, 0.0]"
"[0.6237671375274658, 0.22063004970550537, 0.032400112599134445, -0.025431402027606964]","[0.0, 1.0]"
"[0.6281797289848328, 0.025058789178729057, 0.031891487538814545, 0.27729547023773193]","[1.0, 0.0]"
"[0.6286808848381042, 0.21971158683300018, 0.03743739426136017, -0.005160746164619923]","[0.0, 1.0]"
"[0.6330751180648804, 0.024073289707303047, 0.03733418136835098, 0.299095094203949]","[1.0, 0.0]"
"[0.633556604385376, 0.21864373981952667, 0.043316081166267395, 0.0184165146201849]","[0.0, 1.0]"
"[0.6379294395446777, 0.022928209975361824, 0.04368441179394722, 0.32444536685943604]","[1.0, 0.0]"
"[0.6383880376815796, 0.21740180253982544, 0.050173319876194, 0.045852407813072205]","[0.0, 1.0]"
"[0.6427360773086548, 0.021597642451524734, 0.05109036713838577, 0.35393381118774414]","[1.0, 0.0]"
"[0.643168032169342, 0.21595731377601624, 0.05816904455423355, 0.07778876274824142]","[0.0, 1.0]"
"[0.6474871635437012, 0.41019922494888306, 0.05972481891512871, -0.19598925113677979]","[0.0, 1.0]"
"[0.6556911468505859, 0.21427607536315918, 0.055805034935474396, 0.11492013186216354]","[1.0, 0.0]"
"[0.6599766612052917, 0.40855586528778076, 0.05810343846678734, -0.15964771807193756]","[0.0, 1.0]"
"[0.6681478023529053, 0.2126522660255432, 0.054910484701395035, 0.15078456699848175]","[1.0, 0.0]"
"[0.6724008321762085, 0.40694668889045715, 0.05792617425322533, -0.12408225238323212]","[0.0, 1.0]"
"[0.6805397868156433, 0.2110447734594345, 0.05544453114271164, 0.18629854917526245]","[1.0, 0.0]"
"[0.6847606897354126, 0.40533143281936646, 0.059170499444007874, -0.0883912518620491]","[0.0, 1.0]"
"[0.6928672790527344, 0.20941343903541565, 0.05740267410874367, 0.2223573923110962]","[1.0, 0.0]"
"[0.6970555782318115, 0.40366995334625244, 0.061849821358919144, -0.0516803078353405]","[0.0, 1.0]"
"[0.7051289677619934, 0.20771817862987518, 0.060816217213869095, 0.2598575949668884]","[1.0, 0.0]"
"[0.7092832922935486, 0.4019216001033783, 0.06601336598396301, -0.013040048070251942]","[0.0, 1.0]"
"[0.7173217535018921, 0.2059180736541748, 0.06575256586074829, 0.2997186779975891]","[1.0, 0.0]"
"[0.7214401364326477, 0.40004420280456543, 0.07174693793058395, 0.028476081788539886]","[0.0, 1.0]"
"[0.7294409871101379, 0.5940678119659424, 0.07231646031141281, -0.24073509871959686]","[0.0, 1.0]"
"[0.7413223385810852, 0.3979913294315338, 0.06750176101922989, 0.07385341078042984]","[1.0, 0.0]"
"[0.74928218126297, 0.5920839309692383, 0.06897883117198944, -0.19679194688796997]","[0.0, 1.0]"
"[0.7611238360404968, 0.39604657888412476, 0.06504298746585846, 0.11682844161987305]","[1.0, 0.0]"
"[0.769044816493988, 0.5901792049407959, 0.06737955659627914, -0.15464557707309723]","[0.0, 1.0]"
"[0.7808483839035034, 0.3941604495048523, 0.06428664922714233, 0.1585099697113037]","[1.0, 0.0]"
"[0.788731575012207, 0.5883058905601501, 0.06745684891939163, -0.11321941018104553]","[0.0, 1.0]"
"[0.8004977107048035, 0.39228546619415283, 0.06519246101379395, 0.19995979964733124]","[1.0, 0.0]"
"[0.8083434104919434, 0.5864173769950867, 0.06919165700674057, -0.07146646082401276]","[0.0, 1.0]"
"[0.8200717568397522, 0.39037516713142395, 0.06776232272386551, 0.24221931397914886]","[1.0, 0.0]"
"[0.8278792500495911, 0.5844670534133911, 0.07260671257972717, -0.02834346704185009]","[0.0, 1.0]"
"[0.8395686149597168, 0.38838303089141846, 0.07203984260559082, 0.2863352596759796]","[1.0, 0.0]"
"[0.8473362922668457, 0.5824075937271118, 0.0777665451169014, 0.017214668914675713]","[0.0, 1.0]"
"[0.8589844107627869, 0.7763331532478333, 0.07811084389686584, -0.24995416402816772]","[0.0, 1.0]"
"[0.8745110630989075, 0.5801876783370972, 0.07311175763607025, 0.06630820035934448]","[1.0, 0.0]"
"[0.8861148357391357, 0.7741894125938416, 0.07443792372941971, -0.2024412751197815]","[0.0, 1.0]"
"[0.9015986323356628, 0.5780861377716064, 0.07038909941911697, 0.11276353150606155]","[1.0, 0.0]"
"[0.9131603240966797, 0.7721325755119324, 0.07264436781406403, -0.1569080501794815]","[0.0, 1.0]"
"[0.9286029934883118, 0.5760498046875, 0.0695062056183815, 0.15777906775474548]","[1.0, 0.0]"
"[0.940123975276947, 0.7701113224029541, 0.07266178727149963, -0.11219199001789093]","[0.0, 1.0]"
"[0.9555262327194214, 0.5740274786949158, 0.07041794806718826, 0.20250144600868225]","[1.0, 0.0]"
"[0.9670067429542542, 0.7680754065513611, 0.0744679793715477, -0.06716328114271164]","[0.0, 1.0]"
"[0.9823682904243469, 0.5719691514968872, 0.0731247141957283, 0.24805417656898499]","[1.0, 0.0]"
"[0.9938076734542847, 0.765974760055542, 0.07808579504489899, -0.02069699577987194]","[0.0, 1.0]"
"[1.009127140045166, 0.5698248744010925, 0.07767185568809509, 0.2955652177333832]","[1.0, 0.0]"
"[1.0205236673355103, 0.7637585401535034, 0.08358316123485565, 0.02835432067513466]","[0.0, 1.0]"
"[1.0357987880706787, 0.9575885534286499, 0.08415024727582932, -0.23683089017868042]","[0.0, 1.0]"
"[1.0549505949020386, 0.7613714933395386, 0.07941363006830215, 0.08116422593593597]","[1.0, 0.0]"
"[1.0701780319213867, 0.955270528793335, 0.08103691041469574, -0.185444638133049]","[0.0, 1.0]"
"[1.0892834663391113, 0.7590882778167725, 0.07732801884412766, 0.13166186213493347]","[1.0, 0.0]"
"[1.1044652462005615, 0.9530222415924072, 0.07996125519275665, -0.13565804064273834]","[0.0, 1.0]"
"[1.123525619506836, 0.7568514347076416, 0.07724809646606445, 0.18114154040813446]","[1.0, 0.0]"
"[1.1386626958847046, 0.9507879018783569, 0.08087092638015747, -0.08620727062225342]","[0.0, 1.0]"
"[1.157678484916687, 0.7546054720878601, 0.07914678007364273, 0.23085477948188782]","[1.0, 0.0]"
"[1.1727705001831055, 0.9485124945640564, 0.08376387506723404, -0.03585036098957062]","[0.0, 1.0]"
"[1.1917407512664795, 0.7522954344749451, 0.08304686844348907, 0.2820410430431366]","[1.0, 0.0]"
"[1.2067867517471313, 0.946140706539154, 0.08868768811225891, 0.01666298881173134]","[0.0, 1.0]"
"[1.2257095575332642, 1.1398862600326538, 0.08902095258235931, -0.24677307903766632]","[0.0, 1.0]"
"[1.2485072612762451, 0.9436131119728088, 0.08408548682928085, 0.07260841131210327]","[1.0, 0.0]"
"[1.2673795223236084, 1.1374351978302002, 0.08553765714168549, -0.1924055516719818]","[0.0, 1.0]"
"[1.290128231048584, 0.9412003755569458, 0.08168954402208328, 0.12598790228366852]","[1.0, 0.0]"
"[1.3089522123336792, 1.13506281375885, 0.08420930057764053, -0.13984598219394684]","[0.0, 1.0]"
"[1.3316534757614136, 0.9388420581817627, 0.08141238242387772, 0.17817047238349915]","[1.0, 0.0]"
"[1.3504302501678467, 1.132710337638855, 0.08497579395771027, -0.08775988966226578]","[0.0, 1.0]"
"[1.373084545135498, 0.9364795684814453, 0.08322059363126755, 0.23047691583633423]","[1.0, 0.0]"
"[1.391814112663269, 1.1303198337554932, 0.08783013373613358, -0.03483857214450836]","[0.0, 1.0]"
"[1.414420485496521, 0.9340553283691406, 0.08713336288928986, 0.28421226143836975]","[1.0, 0.0]"
"[1.4331016540527344, 1.1278334856033325, 0.09281760454177856, 0.020232588052749634]","[0.0, 1.0]"
"[1.4556583166122437, 1.3215101957321167, 0.09322226047515869, -0.2417827993631363]","[0.0, 1.0]"
"[1.4820884466171265, 1.1251888275146484, 0.08838660269975662, 0.07878827303647995]","[1.0, 0.0]"
"[1.5045922994613647, 1.3189398050308228, 0.08996237069368362, -0.1847519427537918]","[0.0, 1.0]"
"[1.5309710502624512, 1.122653603553772, 0.08626732975244522, 0.13490010797977448]","[1.0, 0.0]"
"[1.5534241199493408, 1.3164407014846802, 0.08896533399820328, -0.12936849892139435]","[0.0, 1.0]"
"[1.5797529220581055, 1.120164394378662, 0.08637796342372894, 0.1900029182434082]","[1.0, 0.0]"
"[1.6021562814712524, 1.3139512538909912, 0.09017802029848099, -0.07423003762960434]","[0.0, 1.0]"
"[1.6284352540969849, 1.1176599264144897, 0.08869341760873795, 0.24548691511154175]","[1.0, 0.0]"
"[1.650788426399231, 1.3114105463027954, 0.09360315650701523, -0.017954936251044273]","[0.0, 1.0]"
"[-0.04550540819764137, 0.03498160466551781, 0.040398307144641876, 0.02224588394165039]","[1.0, 0.0]"
"[-0.044805776327848434, 0.2295016199350357, 0.04084322601556778, -0.25742220878601074]","[0.0, 1.0]"
"[-0.04021574556827545, 0.03382107615470886, 0.03569478169083595, 0.04785839095711708]","[1.0, 0.0]"
"[-0.03953932225704193, 0.22841349244117737, 0.03665195032954216, -0.23335225880146027]","[0.0, 1.0]"
"[-0.034971050918102264, 0.032787539064884186, 0.031984902918338776, 0.07066285610198975]","[1.0, 0.0]"
"[-0.03431530296802521, 0.22743667662143707, 0.033398162573575974, -0.2117595672607422]","[0.0, 1.0]"
"[-0.029766568914055824, 0.03185352683067322, 0.029162969440221786, 0.09126879274845123]","[1.0, 0.0]"
"[-0.029129497706890106, 0.22654560208320618, 0.03098834492266178, -0.19207243621349335]","[0.0, 1.0]"
"[-0.024598585441708565, 0.030994364991784096, 0.027146896347403526, 0.1102227047085762]","[1.0, 0.0]"
"[-0.02397869899868965, 0.22571700811386108, 0.02935134992003441, -0.17377343773841858]","[0.0, 1.0]"
"[-0.019464358687400818, 0.030187541618943214, 0.02587588131427765, 0.12802249193191528]","[1.0, 0.0]"
"[-0.018860606476664543, 0.22492943704128265, 0.028436332941055298, -0.1563858985900879]","[0.0, 1.0]"
"[-0.014362018555402756, 0.029412129893898964, 0.02530861459672451, 0.14513064920902252]","[1.0, 0.0]"
"[-0.013773775659501553, 0.22416266798973083, 0.02821122668683529, -0.1394616663455963]","[0.0, 1.0]"
"[-0.009290522895753384, 0.0286482572555542, 0.0254219938069582, 0.16198624670505524]","[1.0, 0.0]"
"[-0.008717557415366173, 0.22339722514152527, 0.02866171859204769, -0.12256953865289688]","[0.0, 1.0]"
"[-0.004249613266438246, 0.027876613661646843, 0.026210328564047813, 0.17901630699634552]","[1.0, 0.0]"
"[-0.0036920809652656317, 0.2226138710975647, 0.02979065477848053, -0.10528430342674255]","[0.0, 1.0]"
"[0.0007601965917274356, 0.027077950537204742, 0.02768496796488762, 0.19664660096168518]","[1.0, 0.0]"
"[0.0013017556630074978, 0.22179318964481354, 0.0316178984940052, -0.08717599511146545]","[0.0, 1.0]"
"[0.00573761947453022, 0.026232628151774406, 0.02987438067793846, 0.21531234681606293]","[1.0, 0.0]"
"[0.006262272130697966, 0.2209150344133377, 0.03418062627315521, -0.06779919564723969]","[0.0, 1.0]"
"[0.01068057306110859, 0.4155306816101074, 0.032824642956256866, -0.3495050072669983]","[0.0, 1.0]"
"[0.01899118721485138, 0.2199576497077942, 0.025834543630480766, -0.04665476828813553]","[1.0, 0.0]"
"[0.02339033968746662, 0.4146997928619385, 0.02490144781768322, -0.3310760259628296]","[0.0, 1.0]"
"[0.03168433532118797, 0.21923241019248962, 0.018279926851391792, -0.030645551159977913]","[1.0, 0.0]"
"[0.036068983376026154, 0.4140875041484833, 0.01766701601445675, -0.3175053596496582]","[0.0, 1.0]"
"[0.04435073211789131, 0.21871843934059143, 0.011316908523440361, -0.019303668290376663]","[1.0, 0.0]"
"[0.048725102096796036, 0.41367629170417786, 0.010930835269391537, -0.3083946108818054]","[0.0, 1.0]"
"[0.05699862912297249, 0.21840029954910278, 0.004762943368405104, -0.012284528464078903]","[1.0, 0.0]"
"[0.06136663258075714, 0.413453608751297, 0.004517252556979656, -0.30346089601516724]","[0.0, 1.0]"
"[0.06963570415973663, 0.21826757490634918, -0.0015519651351496577, -0.009356755763292313]","[1.0, 0.0]"
"[0.07400105893611908, 0.4134117662906647, -0.0017391002038493752, -0.3025289475917816]","[0.0, 1.0]"
"[0.08226929605007172, 0.21831463277339935, -0.007789678871631622, -0.010394996032118797]","[1.0, 0.0]"
"[0.08663558214902878, 0.41354742646217346, -0.00799757894128561, -0.30552545189857483]","[0.0, 1.0]"
"[0.0949065312743187, 0.21854035556316376, -0.014108087867498398, -0.015375451184809208]","[1.0, 0.0]"
"[0.09927733987569809, 0.023623540997505188, -0.01441559661179781, 0.2728230357170105]","[1.0, 0.0]"
"[0.09974981099367142, 0.21894818544387817, -0.008959135971963406, -0.024371536448597908]","[0.0, 1.0]"
"[0.10412877798080444, 0.023955857381224632, -0.009446566924452782, 0.26547127962112427]","[1.0, 0.0]"
"[0.10460789501667023, 0.21921135485172272, -0.00413714163005352, -0.030176155269145966]","[0.0, 1.0]"
"[0.10899212211370468, 0.02414897456765175, -0.0047406647354364395, 0.26119858026504517]","[1.0, 0.0]"
"[0.10947509855031967, 0.2193382829427719, 0.0004833070852328092, -0.03297581896185875]","[0.0, 1.0]"
"[0.11386186629533768, 0.02420939691364765, -0.00017620933067519218, 0.259859561920166]","[1.0, 0.0]"
"[0.11434604972600937, 0.21933385729789734, 0.005020981654524803, -0.03287894278764725]","[0.0, 1.0]"
"[0.11873272806406021, 0.024140270426869392, 0.004363402724266052, 0.26138392090797424]","[1.0, 0.0]"
"[0.11921553313732147, 0.21919965744018555, 0.00959108117967844, -0.02991955168545246]","[0.0, 1.0]"
"[0.12359952926635742, 0.023941494524478912, 0.008992690593004227, 0.2657739818096161]","[1.0, 0.0]"
"[0.12407835572957993, 0.21893395483493805, 0.014308169484138489, -0.024059073999524117]","[0.0, 1.0]"
"[0.12845703959465027, 0.41384780406951904, 0.013826987706124783, -0.31219348311424255]","[0.0, 1.0]"
"[0.1367339938879013, 0.21853163838386536, 0.0075831180438399315, -0.015182224102318287]","[1.0, 0.0]"
"[0.14110462367534637, 0.41354402899742126, 0.007279473822563887, -0.3054629862308502]","[0.0, 1.0]"
"[0.14937551319599152, 0.2183191031217575, 0.0011702142655849457, -0.010493196547031403]","[1.0, 0.0]"
"[0.15374189615249634, 0.023180382326245308, 0.0009603503276593983, 0.28255870938301086]","[1.0, 0.0]"
"[0.15420550107955933, 0.2182886153459549, 0.006611524615436792, -0.009821165353059769]","[0.0, 1.0]"
"[0.1585712730884552, 0.41331514716148376, 0.006415101233869791, -0.30041077733039856]","[0.0, 1.0]"
"[0.16683757305145264, 0.2181023359298706, 0.00040688604349270463, -0.005711566656827927]","[1.0, 0.0]"
"[0.17119961977005005, 0.02297455258667469, 0.00029265470220707357, 0.2870997190475464]","[1.0, 0.0]"
"[0.17165911197662354, 0.21809232234954834, 0.0060346489772200584, -0.005490901879966259]","[0.0, 1.0]"
"[0.17602095007896423, 0.41312721371650696, 0.005924830678850412, -0.296263724565506]","[0.0, 1.0]"
"[0.18428349494934082, 0.21792130172252655, -4.4375485686032334e-07, -0.0017181134317070246]","[1.0, 0.0]"
"[0.18864192068576813, 0.022799361497163773, -3.4806023904820904e-05, 0.29096466302871704]","[1.0, 0.0]"
"[0.18909791111946106, 0.21792180836200714, 0.005784487351775169, -0.0017292306292802095]","[0.0, 1.0]"
"[0.19345635175704956, 0.41296032071113586, 0.005749902687966824, -0.2925814688205719]","[0.0, 1.0]"
"[0.20171555876731873, 0.21775686740875244, -0.00010172682232223451, 0.001909327693283558]","[1.0, 0.0]"
"[0.2060706913471222, 0.022636374458670616, -6.354026845656335e-05, 0.29456016421318054]","[1.0, 0.0]"
"[0.20652341842651367, 0.21775923669338226, 0.005827663000673056, 0.0018571909749880433]","[0.0, 1.0]"
"[0.21087861061096191, 0.41279712319374084, 0.0058648064732551575, -0.2889813482761383]","[0.0, 1.0]"
"[0.21913455426692963, 0.2175920307636261, 8.517958485754207e-05, 0.005545487627387047]","[1.0, 0.0]"
"[0.22348639369010925, 0.02246885932981968, 0.00019608934235293418, 0.2982552945613861]","[1.0, 0.0]"
"[0.22393576800823212, 0.21758802235126495, 0.00616119522601366, 0.005634211469441652]","[0.0, 1.0]"
