observation,action
"[-0.5789359211921692, 0.34864896535873413, 0.030883358791470528, -0.35239896178245544]","[1.0, 0.0]"
"[-0.5719629526138306, 0.15310177206993103, 0.023835379630327225, -0.050139762461185455]","[0.0, 1.0]"
"[-0.5689009428024292, 0.3478739857673645, 0.022832583636045456, -0.33520814776420593]","[1.0, 0.0]"
"[-0.5619434714317322, 0.15243466198444366, 0.01612842082977295, -0.03541336953639984]","[0.0, 1.0]"
"[-0.5588947534561157, 0.34732165932655334, 0.015420153737068176, -0.32296428084373474]","[1.0, 0.0]"
"[-0.5519483089447021, 0.15198355913162231, 0.008960867300629616, -0.02545863948762417]","[0.0, 1.0]"
"[-0.5489086508750916, 0.3469758629798889, 0.008451694622635841, -0.3153008818626404]","[1.0, 0.0]"
"[-0.5419691205024719, 0.15173454582691193, 0.0021456771064549685, -0.019964613020420074]","[0.0, 1.0]"
"[-0.5389344692230225, 0.34682565927505493, 0.0017463847761973739, -0.3119697868824005]","[1.0, 0.0]"
"[-0.5319979190826416, 0.1516788750886917, -0.004493010696023703, -0.018736612051725388]","[1.0, 0.0]"
"[-0.5289643406867981, -0.043378353118896484, -0.004867743235081434, 0.2725253403186798]","[0.0, 1.0]"
"[-0.5298319458961487, 0.15181271731853485, 0.0005827636341564357, -0.021688908338546753]","[0.0, 1.0]"
"[-0.5267956852912903, 0.3469263017177582, 0.00014898549125064164, -0.3141879141330719]","[1.0, 0.0]"
"[-0.5198571681976318, 0.15180222690105438, -0.006134772673249245, -0.02145799994468689]","[1.0, 0.0]"
"[-0.5168210864067078, -0.04323120787739754, -0.0065639326348900795, 0.2692830264568329]","[0.0, 1.0]"
"[-0.5176857113838196, 0.15198379755020142, -0.001178271952085197, -0.02546294406056404]","[0.0, 1.0]"
"[-0.514646053314209, 0.3471226394176483, -0.0016875307774171233, -0.31851738691329956]","[1.0, 0.0]"
"[-0.5077036023139954, 0.1520247459411621, -0.008057878352701664, -0.026367131620645523]","[1.0, 0.0]"
"[-0.5046631097793579, -0.04298072308301926, -0.008585221134126186, 0.26376259326934814]","[0.0, 1.0]"
"[-0.5055227279663086, 0.15226271748542786, -0.0033099695574492216, -0.031615789979696274]","[0.0, 1.0]"
"[-0.5024774670600891, 0.3474319577217102, -0.003942285198718309, -0.32534119486808777]","[1.0, 0.0]"
"[-0.49552881717681885, 0.15236636996269226, -0.010449109598994255, -0.03390411287546158]","[1.0, 0.0]"
"[-0.4924814999103546, -0.04260418564081192, -0.011127191595733166, 0.25546377897262573]","[0.0, 1.0]"
"[-0.4933335781097412, 0.1526748538017273, -0.006017915904521942, -0.04070797190070152]","[0.0, 1.0]"
"[-0.4902800917625427, 0.34788256883621216, -0.006832075770944357, -0.3352835178375244]","[1.0, 0.0]"
"[-0.4833224415779114, 0.15285852551460266, -0.013537745922803879, -0.044762879610061646]","[1.0, 0.0]"
"[-0.4802652597427368, -0.04206671193242073, -0.014433003962039948, 0.2436182051897049]","[0.0, 1.0]"
"[-0.48110657930374146, 0.15325838327407837, -0.009560639038681984, -0.0535820834338665]","[1.0, 0.0]"
"[-0.478041410446167, -0.04172517731785774, -0.010632281191647053, 0.23606911301612854]","[0.0, 1.0]"
"[-0.47887593507766724, 0.15354704856872559, -0.005910898558795452, -0.059948500245809555]","[0.0, 1.0]"
"[-0.47580498456954956, 0.3487532436847687, -0.007109868805855513, -0.3544904887676239]","[1.0, 0.0]"
"[-0.4688299298286438, 0.15373310446739197, -0.014199677854776382, -0.06405794620513916]","[1.0, 0.0]"
"[-0.46575525403022766, -0.04118240624666214, -0.015480836853384972, 0.22411128878593445]","[0.0, 1.0]"
"[-0.4665789008140564, 0.1541573405265808, -0.010998611338436604, -0.07341441512107849]","[1.0, 0.0]"
"[-0.46349576115608215, -0.040805213153362274, -0.012466900050640106, 0.21577821671962738]","[0.0, 1.0]"
"[-0.4643118679523468, 0.15449272096157074, -0.008151335641741753, -0.08081110566854477]","[1.0, 0.0]"
"[-0.4612220227718353, -0.04051143303513527, -0.009767557494342327, 0.20928895473480225]","[0.0, 1.0]"
"[-0.4620322287082672, 0.1547488123178482, -0.0055817789398133755, -0.08645906299352646]","[0.0, 1.0]"
"[-0.45893725752830505, 0.34995031356811523, -0.007310959976166487, -0.3808978199958801]","[1.0, 0.0]"
"[-0.4519382417201996, 0.15493294596672058, -0.014928916469216347, -0.09052896499633789]","[1.0, 0.0]"
"[-0.44883960485458374, -0.03997187316417694, -0.01673949509859085, 0.19740675389766693]","[0.0, 1.0]"
"[-0.4496390223503113, 0.15538546442985535, -0.012791359797120094, -0.10050937533378601]","[1.0, 0.0]"
"[-0.4465313255786896, -0.03955085948109627, -0.01480154786258936, 0.1881106197834015]","[0.0, 1.0]"
"[-0.4473223388195038, 0.15577968955039978, -0.011039335280656815, -0.10920461267232895]","[1.0, 0.0]"
"[-0.44420674443244934, -0.03918233886361122, -0.013223427347838879, 0.17997512221336365]","[0.0, 1.0]"
"[-0.4449903964996338, 0.15612632036209106, -0.00962392520159483, -0.11684982478618622]","[1.0, 0.0]"
"[-0.441867858171463, -0.03885642811655998, -0.011960921809077263, 0.17278136312961578]","[0.0, 1.0]"
"[-0.44264498353004456, 0.15643465518951416, -0.008505294099450111, -0.12365072965621948]","[1.0, 0.0]"
"[-0.4395163059234619, -0.038564421236515045, -0.010978308506309986, 0.1663367748260498]","[0.0, 1.0]"
"[-0.44028759002685547, 0.15671294927597046, -0.00765157351270318, -0.12978917360305786]","[1.0, 0.0]"
"[-0.43715333938598633, -0.03829856589436531, -0.010247357189655304, 0.16046997904777527]","[0.0, 1.0]"
"[-0.4379193186759949, 0.15696857869625092, -0.007037957198917866, -0.1354280263185501]","[1.0, 0.0]"
"[-0.43477994203567505, -0.03805186226963997, -0.009746517986059189, 0.15502624213695526]","[0.0, 1.0]"
"[-0.43554097414016724, 0.15720827877521515, -0.006645992863923311, -0.14071547985076904]","[1.0, 0.0]"
"[-0.432396799325943, -0.03781786561012268, -0.00946030206978321, 0.1498633623123169]","[0.0, 1.0]"
"[-0.4331531524658203, 0.157438263297081, -0.006463035475462675, -0.1457890123128891]","[1.0, 0.0]"
"[-0.43000438809394836, -0.03759053349494934, -0.00937881600111723, 0.14484795928001404]","[0.0, 1.0]"
"[-0.43075621128082275, 0.1576644629240036, -0.006481856573373079, -0.15077899396419525]","[1.0, 0.0]"
"[-0.4276029169559479, -0.03736407309770584, -0.009497436694800854, 0.13985201716423035]","[0.0, 1.0]"
"[-0.42835021018981934, 0.1578926146030426, -0.006700396072119474, -0.15581199526786804]","[1.0, 0.0]"
"[-0.42519235610961914, -0.03713276982307434, -0.009816636331379414, 0.1347496062517166]","[0.0, 1.0]"
"[-0.4259350001811981, 0.15812841057777405, -0.007121643982827663, -0.16101409494876862]","[1.0, 0.0]"
"[-0.42277243733406067, -0.036890871822834015, -0.010341926477849483, 0.1294136494398117]","[0.0, 1.0]"
"[-0.42351025342941284, 0.15837769210338593, -0.007753652986139059, -0.16651399433612823]","[1.0, 0.0]"
"[-0.42034268379211426, -0.036632418632507324, -0.011083932593464851, 0.12371282279491425]","[0.0, 1.0]"
"[-0.42107534408569336, 0.15864655375480652, -0.008609676733613014, -0.17244626581668854]","[1.0, 0.0]"
"[-0.417902410030365, -0.03635111451148987, -0.012058601714670658, 0.11750819534063339]","[0.0, 1.0]"
"[-0.4186294376850128, 0.15894152224063873, -0.009708438068628311, -0.1789546012878418]","[1.0, 0.0]"
"[-0.4154506027698517, -0.03604016825556755, -0.013287529349327087, 0.11064991354942322]","[0.0, 1.0]"
"[-0.4161714017391205, 0.15926964581012726, -0.011074531823396683, -0.18619535863399506]","[1.0, 0.0]"
"[-0.41298601031303406, -0.03569212183356285, -0.014798439107835293, 0.10297350585460663]","[0.0, 1.0]"
"[-0.4136998653411865, 0.15963874757289886, -0.0127389682456851, -0.19434130191802979]","[1.0, 0.0]"
"[-0.41050708293914795, -0.03529868274927139, -0.016625793650746346, 0.09429597109556198]","[0.0, 1.0]"
"[-0.41121307015419006, 0.16005755960941315, -0.014739874750375748, -0.2035856693983078]","[1.0, 0.0]"
"[-0.40801191329956055, -0.03485052287578583, -0.01881158910691738, 0.08441133797168732]","[0.0, 1.0]"
"[-0.40870893001556396, 0.16053596138954163, -0.01712336204946041, -0.21414680778980255]","[1.0, 0.0]"
"[-0.405498206615448, -0.03433704748749733, -0.021406298503279686, 0.07308582961559296]","[0.0, 1.0]"
"[-0.40618494153022766, 0.16108514368534088, -0.019944582134485245, -0.22627326846122742]","[1.0, 0.0]"
"[-0.402963250875473, -0.03374617546796799, -0.024470046162605286, 0.06005226448178291]","[0.0, 1.0]"
"[-0.40363815426826477, 0.16171792149543762, -0.02326900139451027, -0.24024958908557892]","[1.0, 0.0]"
"[-0.40040379762649536, -0.03306403011083603, -0.0280739925801754, 0.04500378668308258]","[1.0, 0.0]"
"[-0.40106508135795593, -0.22777239978313446, -0.02717391774058342, 0.3286985754966736]","[0.0, 1.0]"
"[-0.4056205451488495, -0.03227435424923897, -0.02059994637966156, 0.027571626007556915]","[0.0, 1.0]"
"[-0.4062660038471222, 0.16313686966896057, -0.020048514008522034, -0.27153897285461426]","[1.0, 0.0]"
"[-0.4030032753944397, -0.03169335052371025, -0.02547929249703884, 0.014753757044672966]","[1.0, 0.0]"
"[-0.4036371409893036, -0.22644080221652985, -0.02518421784043312, 0.2992900311946869]","[0.0, 1.0]"
"[-0.40816596150398254, -0.030969098210334778, -0.01919841766357422, -0.001227937638759613]","[1.0, 0.0]"
"[-0.408785343170166, -0.22581052780151367, -0.01922297663986683, 0.28533637523651123]","[0.0, 1.0]"
"[-0.413301557302475, -0.030419770628213882, -0.01351624820381403, -0.013346835039556026]","[1.0, 0.0]"
"[-0.4139099419116974, -0.22534529864788055, -0.013783184811472893, 0.2750411033630371]","[0.0, 1.0]"
"[-0.4184168577194214, -0.030029432848095894, -0.008282363414764404, -0.021957002580165863]","[0.0, 1.0]"
"[-0.4190174341201782, 0.1652103066444397, -0.008721503429114819, -0.3172415494918823]","[1.0, 0.0]"
"[-0.41571325063705444, -0.02978633902966976, -0.01506633497774601, -0.027321798726916313]","[1.0, 0.0]"
"[-0.4163089692592621, -0.22468902170658112, -0.015612770803272724, 0.2605697214603424]","[0.0, 1.0]"
"[-0.4208027422428131, -0.029347717761993408, -0.010401376523077488, -0.0369965061545372]","[1.0, 0.0]"
"[-0.42138969898223877, -0.2243189811706543, -0.011141306720674038, 0.2523866295814514]","[0.0, 1.0]"
"[-0.42587608098983765, -0.029039723798632622, -0.006093574222177267, -0.043789561837911606]","[1.0, 0.0]"
"[-0.42645686864852905, -0.22407376766204834, -0.006969365291297436, 0.24696457386016846]","[0.0, 1.0]"
"[-0.43093836307525635, -0.028852978721261024, -0.0020300736650824547, -0.0479084774851799]","[1.0, 0.0]"
"[-0.4315154254436493, -0.2239457666873932, -0.00298824324272573, 0.24413324892520905]","[0.0, 1.0]"
"[-0.43599432706832886, -0.028781255707144737, 0.0018944218754768372, -0.04949073866009712]","[0.0, 1.0]"
"[-0.4365699589252472, 0.16631348431110382, 0.0009046070044860244, -0.34157535433769226]","[1.0, 0.0]"
"[-0.43324369192123413, -0.02882133051753044, -0.005926900077611208, -0.04860730841755867]","[1.0, 0.0]"
"[-0.43382009863853455, -0.2238577902317047, -0.006899046245962381, 0.24219974875450134]","[0.0, 1.0]"
"[-0.4382972717285156, -0.028637979179620743, -0.0020550512708723545, -0.0526513047516346]","[1.0, 0.0]"
"[-0.43887001276016235, -0.2237304002046585, -0.003108077449724078, 0.2393825203180313]","[0.0, 1.0]"
"[-0.4433446228504181, -0.02856419049203396, 0.0016795730916783214, -0.0542791523039341]","[1.0, 0.0]"
"[-0.4439159035682678, -0.22371017932891846, 0.0005939900875091553, 0.23893322050571442]","[0.0, 1.0]"
"[-0.4483901262283325, -0.028596723452210426, 0.0053726546466350555, -0.053562287241220474]","[0.0, 1.0]"
"[-0.4489620625972748, 0.16644778847694397, 0.004301408771425486, -0.34454527497291565]","[1.0, 0.0]"
"[-0.44563308358192444, -0.028735095635056496, -0.002589496551081538, -0.050509050488471985]","[1.0, 0.0]"
"[-0.44620779156684875, -0.2238198220729828, -0.003599677700549364, 0.2413557469844818]","[0.0, 1.0]"
"[-0.45068418979644775, -0.02864663489162922, 0.0012274372857064009, -0.0524604395031929]","[1.0, 0.0]"
"[-0.4512571394443512, -0.2237861603498459, 0.000178228467120789, 0.24060949683189392]","[0.0, 1.0]"
"[-0.4557328522205353, -0.02866675890982151, 0.004990418441593647, -0.0520172044634819]","[1.0, 0.0]"
"[-0.45630618929862976, -0.22385990619659424, 0.003950074315071106, 0.24223604798316956]","[0.0, 1.0]"
"[-0.4607833921909332, -0.028794605284929276, 0.008794795721769333, -0.04919830337166786]","[0.0, 1.0]"
"[-0.46135929226875305, 0.16620014607906342, 0.00781082920730114, -0.33909347653388977]","[1.0, 0.0]"
"[-0.45803526043891907, -0.02903207764029503, 0.001028959988616407, -0.04395771771669388]","[1.0, 0.0]"
"[-0.4586159288883209, -0.22416876256465912, 0.00014980566629674286, 0.24904967844486237]","[0.0, 1.0]"
"[-0.46309930086135864, -0.02904895693063736, 0.005130799021571875, -0.043585993349552155]","[1.0, 0.0]"
"[-0.4636802673339844, -0.2242441028356552, 0.0042590792290866375, 0.2507113218307495]","[0.0, 1.0]"
"[-0.46816515922546387, -0.02918323129415512, 0.009273305535316467, -0.04062516614794731]","[0.0, 1.0]"
"[-0.4687488079071045, 0.16580452024936676, 0.00846080295741558, -0.33036792278289795]","[1.0, 0.0]"
"[-0.465432733297348, -0.029436839744448662, 0.001853444380685687, -0.03502890095114708]","[1.0, 0.0]"
"[-0.46602147817611694, -0.22458532452583313, 0.0011528662871569395, 0.2582382261753082]","[0.0, 1.0]"
"[-0.47051316499710083, -0.029479848220944405, 0.006317630875855684, -0.03408084437251091]","[1.0, 0.0]"
"[-0.471102774143219, -0.22469182312488556, 0.0056360140442848206, 0.2605886459350586]","[0.0, 1.0]"
"[-0.4755966067314148, -0.02965077944099903, 0.010847787372767925, -0.03031129390001297]","[0.0, 1.0]"
"[-0.47618961334228516, 0.1653139442205429, 0.010241560637950897, -0.3195519745349884]","[1.0, 0.0]"
"[-0.47288334369659424, -0.029952358454465866, 0.003850521519780159, -0.023656925186514854]","[1.0, 0.0]"
"[-0.4734824001789093, -0.22512932121753693, 0.0033773828763514757, 0.27023839950561523]","[0.0, 1.0]"
"[-0.4779849648475647, -0.03005572408437729, 0.008782151155173779, -0.021377379074692726]","[0.0, 1.0]"
"[-0.4785860776901245, 0.16493919491767883, 0.008354603312909603, -0.31127655506134033]","[1.0, 0.0]"
"[-0.4752873182296753, -0.030300788581371307, 0.0021290723234415054, -0.015970580279827118]","[1.0, 0.0]"
"[-0.4758933186531067, -0.2254532128572464, 0.0018096606945618987, 0.27738332748413086]","[0.0, 1.0]"
"[-0.4804023802280426, -0.0303571205586195, 0.00735732726752758, -0.01472827885299921]","[0.0, 1.0]"
"[-0.48100951313972473, 0.1646585464477539, 0.007062761578708887, -0.3050808310508728]","[1.0, 0.0]"
"[-0.4777163565158844, -0.030563335865736008, 0.0009611451532691717, -0.01017887331545353]","[1.0, 0.0]"
"[-0.4783276319503784, -0.2256990522146225, 0.0007575676427222788, 0.2828071415424347]","[0.0, 1.0]"
"[-0.4828416109085083, -0.030587920919060707, 0.00641371076926589, -0.009636745788156986]","[0.0, 1.0]"
"[-0.4834533631801605, 0.16444146633148193, 0.006220975890755653, -0.30028918385505676]","[1.0, 0.0]"
"[-0.4801645278930664, -0.030768603086471558, 0.00021519200527109206, -0.005650799721479416]","[1.0, 0.0]"
"[-0.4807799160480499, -0.22589363157749176, 0.00010217600356554613, 0.28710001707077026]","[0.0, 1.0]"
"[-0.4852977693080902, -0.030773144215345383, 0.005844176281243563, -0.005550684407353401]","[0.0, 1.0]"
"[-0.4859132468700409, 0.1642645001411438, 0.005733162630349398, -0.29638397693634033]","[1.0, 0.0]"
"[-0.4826279580593109, -0.030938703566789627, -0.00019451715343166143, -0.0018984440248459578]","[1.0, 0.0]"
"[-0.48324671387672424, -0.22605787217617035, -0.00023248602519743145, 0.29072311520576477]","[0.0, 1.0]"
"[-0.48776787519454956, -0.030932599678635597, 0.005581975914537907, -0.0020331372506916523]","[0.0, 1.0]"
"[-0.4883865416049957, 0.16410885751247406, 0.00554131343960762, -0.2929496765136719]","[1.0, 0.0]"
"[-0.48510435223579407, -0.031091662123799324, -0.0003176800673827529, 0.0014757501194253564]","[1.0, 0.0]"
"[-0.48572617769241333, -0.22620905935764313, -0.00028816505800932646, 0.2940584421157837]","[0.0, 1.0]"
"[-0.4902503788471222, -0.0310829970985651, 0.0055930037051439285, 0.0012846320169046521]","[0.0, 1.0]"
"[-0.49087202548980713, 0.16395829617977142, 0.005618696101009846, -0.28962838649749756]","[1.0, 0.0]"
"[-0.487592875957489, -0.031243322417140007, -0.0001738718565320596, 0.0048212953843176365]","[1.0, 0.0]"
"[-0.4882177412509918, -0.22636277973651886, -7.744595495751128e-05, 0.29744935035705566]","[0.0, 1.0]"
"[-0.49274498224258423, -0.031239723786711693, 0.005871541332453489, 0.004742007236927748]","[0.0, 1.0]"
"[-0.49336978793144226, 0.163797527551651, 0.005966381169855595, -0.28608259558677673]","[1.0, 0.0]"
"[-0.49009382724761963, -0.03140899911522865, 0.0002447291917633265, 0.008476082235574722]","[1.0, 0.0]"
"[-0.49072200059890747, -0.22653445601463318, 0.000414250825997442, 0.30123621225357056]","[0.0, 1.0]"
"[-0.49525269865989685, -0.031418416649103165, 0.0064389752224087715, 0.008683961816132069]","[0.0, 1.0]"
"[-0.4958810806274414, 0.16361060738563538, 0.006612654309719801, -0.28196045756340027]","[1.0, 0.0]"
"[-0.49260884523391724, -0.03160504251718521, 0.0009734452469274402, 0.01280071772634983]","[1.0, 0.0]"
"[-0.49324095249176025, -0.22674094140529633, 0.0012294595362618566, 0.30579063296318054]","[0.0, 1.0]"
"[-0.49777576327323914, -0.03163653239607811, 0.00734527176246047, 0.01349568646401167]","[0.0, 1.0]"
"[-0.4984084963798523, 0.16337931156158447, 0.007615185808390379, -0.27686068415641785]","[1.0, 0.0]"
"[-0.4951409101486206, -0.03185044974088669, 0.0020779718179255724, 0.01821429654955864]","[0.0, 1.0]"
"[-0.4957779347896576, 0.16324163973331451, 0.002442257711663842, -0.27381229400634766]","[1.0, 0.0]"
"[-0.49251309037208557, -0.03191507235169411, -0.003033987944945693, 0.019639937207102776]","[1.0, 0.0]"
"[-0.49315139651298523, -0.2269933819770813, -0.002641189144924283, 0.3113640546798706]","[0.0, 1.0]"
"[-0.49769127368927, -0.03183390200138092, 0.003586092032492161, 0.017849355936050415]","[0.0, 1.0]"
"[-0.49832794070243835, 0.16323643922805786, 0.003943079151213169, -0.27369996905326843]","[1.0, 0.0]"
"[-0.4950632154941559, -0.031941551715135574, -0.0015309201553463936, 0.020224008709192276]","[1.0, 0.0]"
"[-0.4957020580768585, -0.22704151272773743, -0.0011264398926869035, 0.3124235272407532]","[0.0, 1.0]"
"[-0.5002428889274597, -0.03190353512763977, 0.00512203061953187, 0.01938556134700775]","[0.0, 1.0]"
"[-0.5008809566497803, 0.16314458847045898, 0.0055097416043281555, -0.2716769278049469]","[1.0, 0.0]"
"[-0.49761804938316345, -0.03205554932355881, 7.620333781233057e-05, 0.022738702595233917]","[1.0, 0.0]"
"[-0.49825915694236755, -0.22717858850955963, 0.0005309773841872811, 0.3154456615447998]","[0.0, 1.0]"
"[-0.5028027296066284, -0.03206421062350273, 0.006839890964329243, 0.022930243983864784]","[0.0, 1.0]"
"[-0.5034440159797668, 0.16295897960662842, 0.0072984956204891205, -0.2675867974758148]","[1.0, 0.0]"
"[-0.5001848340034485, -0.03226636350154877, 0.0019467597594484687, 0.02738916501402855]","[0.0, 1.0]"
"[-0.5008301734924316, 0.16282761096954346, 0.0024945430923253298, -0.2646788954734802]","[1.0, 0.0]"
"[-0.4975736141204834, -0.032329849898815155, -0.0027990350499749184, 0.028789782896637917]","[1.0, 0.0]"
"[-0.49822020530700684, -0.22741155326366425, -0.002223239280283451, 0.32058826088905334]","[0.0, 1.0]"
