observation,action
"[-0.036862552577757814, -0.025518466067980722, -0.008396699418649702, -0.0355816914479366]","[1.0, 0.0]"
"[-0.03737292189911743, -0.22051900640247965, -0.009108333247608433, 0.2544402071728472]","[1.0, 0.0]"
"[-0.04178330202716702, -0.025268196073191113, -0.0040195291041514895, -0.04110167259409003]","[0.0, 1.0]"
"[-0.042288665948630844, -0.2203322780069476, -0.00484156255603329, 0.2503103482539213]","[1.0, 0.0]"
"[-0.04669531150876979, -0.02514152351345411, 0.00016464440904513569, -0.04389576576346882]","[0.0, 1.0]"
"[-0.04719814197903888, 0.16997806638681856, -0.0007132709062242407, -0.3365267411908929]","[0.0, 1.0]"
"[-0.04379858065130251, -0.02513372703222791, -0.007443805730042098, -0.04406882713910054]","[1.0, 0.0]"
"[-0.04430125519194707, -0.22014815057785725, -0.00832518227282411, 0.24625624519521133]","[1.0, 0.0]"
"[-0.048704218203504214, -0.024908292225397255, -0.0034000573689198822, -0.0490409688473471]","[0.0, 1.0]"
"[-0.04920238404801216, -0.21998132499191259, -0.004380876745866824, 0.2425672740233159]","[1.0, 0.0]"
"[-0.05360201054785041, -0.02479707196602851, 0.0004704687345994949, -0.0514942696694588]","[0.0, 1.0]"
"[-0.05409795198717098, 0.17031813010140862, -0.0005594166587896813, -0.34402872257752476]","[0.0, 1.0]"
"[-0.05069158938514281, -0.024795858393701714, -0.007439991110340176, -0.05152225411921668]","[1.0, 0.0]"
"[-0.05118750655301684, -0.21981034261467086, -0.00847043619272451, 0.23880403899675434]","[1.0, 0.0]"
"[-0.05558371340531026, -0.024568414985488007, -0.0036943554127894223, -0.056538624765648915]","[0.0, 1.0]"
"[-0.05607508170502002, -0.21963720094025674, -0.004825127908102401, 0.23497641938565667]","[1.0, 0.0]"
"[-0.060467825723825155, -0.024446643829160036, -0.0001255995203892678, -0.059224590088710116]","[0.0, 1.0]"
"[-0.060956758600408355, 0.17067710801622937, -0.0013100913221634702, -0.35194714180709863]","[0.0, 1.0]"
"[-0.05754321644008377, -0.024426188414616273, -0.008349034158305443, -0.05967761504691821]","[1.0, 0.0]"
"[-0.05803174020837609, -0.21942744226506491, -0.009542586459243808, 0.23035948364003062]","[1.0, 0.0]"
"[-0.06242028905367739, -0.024170439679950417, -0.004935396786443196, -0.06531816296211057]","[0.0, 1.0]"
"[-0.0629036978472764, -0.21922128414253514, -0.0062417600456854076, 0.22580353966737254]","[1.0, 0.0]"
"[-0.0672881235301271, -0.02401068624021399, -0.0017256892523379568, -0.06884171875195405]","[0.0, 1.0]"
"[-0.06776833725493138, -0.21910785406630842, -0.0031025236273770377, 0.22329624484890354]","[1.0, 0.0]"
"[-0.07215049433625755, -0.023941696783732258, 0.0013634012696010327, -0.0703637226079537]","[0.0, 1.0]"
"[-0.07262932827193219, 0.17116068133950324, -4.387318255804143e-05, -0.36261617794232365]","[0.0, 1.0]"
"[-0.06920611464514213, -0.023960646275087094, -0.007296196741404515, -0.0699470855177915]","[1.0, 0.0]"
"[-0.06968532757064387, -0.21897723827946736, -0.008695138451760344, 0.2204249535071941]","[1.0, 0.0]"
"[-0.07406487233623321, -0.023732084587382435, -0.0042866393816164625, -0.0749880443972955]","[0.0, 1.0]"
"[-0.07453951402798085, -0.21879232113158192, -0.005786400269562373, 0.21633935409012633]","[1.0, 0.0]"
"[-0.0789153604506125, -0.023588128761089622, -0.001459613187759846, -0.078163224732414]","[0.0, 1.0]"
"[-0.07938712302583428, 0.17155471629740893, -0.003022877682408126, -0.371306306635466]","[0.0, 1.0]"
"[-0.0759560286998861, -0.023524158857266386, -0.010449003815117446, -0.07957805552983527]","[1.0, 0.0]"
"[-0.07642651187703144, -0.21849477398839318, -0.012040564925714151, 0.2097899506767263]","[1.0, 0.0]"
"[-0.0807964073567993, -0.02320274867249003, -0.007844765912179625, -0.08666669373299324]","[0.0, 1.0]"
"[-0.0812604623302491, -0.2182113784729752, -0.00957809978683949, 0.2035309128165303]","[1.0, 0.0]"
"[-0.0856246898997086, -0.022953769437002447, -0.005507481530508885, -0.09215798442248374]","[0.0, 1.0]"
"[-0.08608376528844865, -0.21799634966228165, -0.007350641218958559, 0.19878225746709033]","[1.0, 0.0]"
"[-0.09044369228169429, -0.022770038481337684, -0.0033749960696167524, -0.09621036705683056]","[0.0, 1.0]"
"[-0.09089909305132104, -0.21784345557919246, -0.005299203410753363, 0.19540584512855852]","[1.0, 0.0]"
"[-0.0952559621629049, -0.022646105933966265, -0.001391086508182193, -0.09894402677589448]","[0.0, 1.0]"
"[-0.09570888428158422, 0.17249575455866065, -0.003369967043700083, -0.3920655135989492]","[0.0, 1.0]"
"[-0.092258969190411, -0.022578210046680453, -0.011211277315679067, -0.10044699666903756]","[1.0, 0.0]"
"[-0.09271053339134461, -0.21753770599837358, -0.013220217249059817, 0.1886778222246081]","[1.0, 0.0]"
"[-0.09706128751131207, -0.022229136275023598, -0.009446660804567655, -0.10814606222235718]","[0.0, 1.0]"
"[-0.09750587023681255, -0.2172144512417439, -0.011609582049014798, 0.1815415830763092]","[1.0, 0.0]"
"[-0.10185015926164742, -0.021928315716771007, -0.007978750387488614, -0.11478102003236229]","[0.0, 1.0]"
"[-0.10228872557598284, -0.21693503905024764, -0.01027437078813586, 0.1753740266289061]","[1.0, 0.0]"
"[-0.1066274263569878, -0.021667565186180154, -0.0067668902555577375, -0.12053233644965766]","[0.0, 1.0]"
"[-0.1070607776607114, -0.21669191474216187, -0.00917753698455089, 0.17000803961662503]","[1.0, 0.0]"
"[-0.11139461595555464, -0.021439813682892606, -0.0057773761922183895, -0.12555593590441821]","[0.0, 1.0]"
"[-0.1118234122292125, -0.21647852323380748, -0.008288494910306754, 0.16529870677145014]","[1.0, 0.0]"
"[-0.11615298269388864, -0.021238910659191923, -0.004982520774877751, -0.1299874421543133]","[0.0, 1.0]"
"[-0.11657776090707248, -0.21628913425055576, -0.007582269617964018, 0.16111940652697632]","[1.0, 0.0]"
"[-0.12090354359208359, -0.021059459631601024, -0.004359881487424491, -0.1339458534154246]","[0.0, 1.0]"
"[-0.12132473278471562, -0.21611868957684213, -0.007038798555732983, 0.1573584095631449]","[1.0, 0.0]"
"[-0.12564710657625247, -0.020896672770776475, -0.003891630364470085, -0.13753675120330228]","[0.0, 1.0]"
"[-0.126065040031668, -0.21596266853679352, -0.00664236538853613, 0.15391589033461883]","[1.0, 0.0]"
"[-0.13038429340240387, -0.020746242619269273, -0.0035640475818437536, -0.14085512976877723]","[0.0, 1.0]"
"[-0.13079921825478927, -0.21581696829308122, -0.006381150177219299, 0.15070127256824234]","[1.0, 0.0]"
"[-0.1351155576206509, -0.020604227529547103, -0.0033671247258544516, -0.14398792235547136]","[0.0, 1.0]"
"[-0.13552764217124183, 0.17456578280723997, -0.006246883172963879, -0.43773121110182606]","[0.0, 1.0]"
"[-0.13203632651509703, -0.02046719216513182, -0.015001507395000401, -0.14702402849177487]","[1.0, 0.0]"
"[-0.13244567035839966, -0.21537113925562495, -0.017941987964835898, 0.1408887183579255]","[1.0, 0.0]"
"[-0.13675309314351217, -0.019996877825919968, -0.015124213597677388, -0.15740016608526147]","[0.0, 1.0]"
"[-0.13715303070003057, -0.2148990624415152, -0.018272216919382616, 0.1304733254805142]","[1.0, 0.0]"
"[-0.14145101194886087, -0.019520195200329993, -0.01566275040977233, -0.16791778566160798]","[0.0, 1.0]"
"[-0.14184141585286747, -0.21441448909803862, -0.01902110612300449, 0.11978313671650898]","[1.0, 0.0]"
"[-0.14612970563482824, -0.019025251400315912, -0.01662544338867431, -0.17883957018977575]","[0.0, 1.0]"
"[-0.14651021066283457, -0.21390539106821604, -0.020202234792469825, 0.10855258561844194]","[1.0, 0.0]"
"[-0.15078831848419888, -0.018499855936196907, -0.018031183080100988, -0.19043495895065343]","[0.0, 1.0]"
"[-0.1511583156029228, -0.21335927246393538, -0.021839882259114055, 0.09650577151295969]","[1.0, 0.0]"
"[-0.15542550105220151, -0.017931222938801866, -0.019909766828854862, -0.20298680898697102]","[0.0, 1.0]"
"[-0.15578412551097756, -0.2127628644059351, -0.02396950300859428, 0.08334964711606191]","[1.0, 0.0]"
"[-0.16003938279909627, -0.01730566484155449, -0.022302510066273044, -0.2167982923140258]","[0.0, 1.0]"
"[-0.16038549609592737, -0.21210180559898728, -0.02663847591255356, 0.06876685844753871]","[1.0, 0.0]"
"[-0.1646275322079071, -0.01660827136449139, -0.025263138743602784, -0.23220019187588914]","[0.0, 1.0]"
"[-0.16495969763519694, -0.21136030220569707, -0.029907142581120566, 0.05240806470086817]","[1.0, 0.0]"
"[-0.16918690367931088, -0.015822568102938306, -0.0288589812871032, -0.2495587632903818]","[0.0, 1.0]"
"[-0.16950335504136965, -0.21052076077102932, -0.033850156552910834, 0.033883556867403464]","[1.0, 0.0]"
"[-0.17371377025679025, -0.014930149768169226, -0.033172485415562766, -0.26928433562978926]","[0.0, 1.0]"
"[-0.17401237325215363, -0.20956338855700732, -0.038558172128158555, 0.012753982317343815]","[1.0, 0.0]"
"[-0.17820364102329378, -0.013910284405409201, -0.03830309248181168, -0.291840831901665]","[0.0, 1.0]"
"[-0.17848184671140196, -0.20846575685655175, -0.04413990911984498, -0.011480031039649063]","[1.0, 0.0]"
"[-0.182651161848533, -0.012739487120657533, -0.04436950974063796, -0.31775639705460174]","[0.0, 1.0]"
"[-0.18290595159094616, -0.20720232512560763, -0.050724637681729995, -0.03938957161509116]","[1.0, 0.0]"
"[-0.18704999809345832, -0.4015615746035267, -0.05151242911403182, 0.23686767075672555]","[1.0, 0.0]"
"[-0.19508122958552884, -0.20574297106446487, -0.04677507569889731, -0.07160857001143278]","[0.0, 1.0]"
"[-0.19919608900681815, -0.40016420884218834, -0.048207247099125966, 0.20595745485909206]","[1.0, 0.0]"
"[-0.2071993731836619, -0.20438722498539558, -0.044088098001944125, -0.10153429850749668]","[0.0, 1.0]"
"[-0.21128711768336983, -0.3988505107784969, -0.046118783972094055, 0.1769194814933608]","[1.0, 0.0]"
"[-0.21926412789893976, -0.20309993704912926, -0.04258039434222684, -0.12994828831315552]","[0.0, 1.0]"
"[-0.22332612663992235, -0.3975868762040492, -0.04517936010848995, 0.149002840257199]","[1.0, 0.0]"
"[-0.23127786416400334, -0.2018480609912044, -0.04219930330334597, -0.1575839943124306]","[0.0, 1.0]"
"[-0.23531482538382742, -0.39634122511034, -0.04535098318959458, 0.12149311482430558]","[1.0, 0.0]"
"[-0.24324164988603422, -0.20059985584722298, -0.04292112089310847, -0.18514567225373163]","[0.0, 1.0]"
"[-0.2472536470029787, -0.39508224655086055, -0.0466240343381831, 0.09369430970011183]","[1.0, 0.0]"
"[-0.2551552919339959, -0.19932412066661062, -0.044750148144180865, -0.2133262830103964]","[0.0, 1.0]"
"[-0.2591417743473281, -0.39377865750813656, -0.049016673804388795, 0.06491136069978415]","[1.0, 0.0]"
"[-0.26701734749749084, -0.19798945499025397, -0.047718446590393114, -0.24282483842228564]","[0.0, 1.0]"
"[-0.27097713659729594, -0.392398469674833, -0.052574943358838826, 0.034432837597420385]","[1.0, 0.0]"
"[-0.2788251059907926, -0.19656353800928703, -0.05188628660689042, -0.27436358275428163]","[0.0, 1.0]"
"[-0.2827563767509783, -0.3909082580841908, -0.05737355826197605, 0.001513451685613565]","[1.0, 0.0]"
"[-0.29057454191266213, -0.5851624567719013, -0.05734328922826378, 0.27555673406517783]","[1.0, 0.0]"
"[-0.30227779104810015, -0.3892712466728405, -0.051832154546960225, -0.034646797731544554]","[0.0, 1.0]"
"[-0.31006321598155695, -0.5836130710612956, -0.05252509050159112, 0.24124261043541073]","[1.0, 0.0]"
"[-0.32173547740278285, -0.3877816948962193, -0.047700238292882904, -0.06753461672258004]","[0.0, 1.0]"
"[-0.32949111130070724, -0.5821884627498805, -0.0490509306273345, 0.20972529326265177]","[1.0, 0.0]"
"[-0.34113488055570484, -0.38640072170524087, -0.044856424762081466, -0.09801828257164141]","[0.0, 1.0]"
"[-0.34886289498980966, -0.5808520398051296, -0.046816790413514296, 0.18018193552111333]","[1.0, 0.0]"
"[-0.36047993578591225, -0.38509250256791505, -0.04321315170309203, -0.12689473691678377]","[0.0, 1.0]"
"[-0.36818178583727057, -0.5795696075466786, -0.045751046441427703, 0.15184787855096654]","[1.0, 0.0]"
"[-0.37977317798820415, -0.38382342257984015, -0.042714088870408375, -0.15491027239058663]","[0.0, 1.0]"
"[-0.38744964643980095, -0.5783085879111279, -0.045812294318220106, 0.12399726456339372]","[1.0, 0.0]"
"[-0.3990158181980235, -0.38256126675511515, -0.04333234902695223, -0.18277975385228207]","[0.0, 1.0]"
"[-0.4066670435331258, -0.5770372554753695, -0.04698794410399787, 0.09592467339297722]","[1.0, 0.0]"
"[-0.4182077886426332, -0.3812744439390159, -0.045069450636138327, -0.2112048125916497]","[0.0, 1.0]"
"[-0.42583327752141353, -0.575723987775102, -0.04929354688797132, 0.06692738767915118]","[1.0, 0.0]"
"[-0.43734775727691555, -0.37993123752832614, -0.0479549991343883, -0.24089143359017495]","[0.0, 1.0]"
"[-0.44494638202748205, -0.5743365242517384, -0.052772827806191795, 0.0362878914162193]","[1.0, 0.0]"
"[-0.45643311251251684, -0.3784990760272888, -0.052047069977867406, -0.27256733538992917]","[0.0, 1.0]"
"[-0.4640030940330626, -0.5728412279090822, -0.05749841668566599, 0.0032562108398910272]","[1.0, 0.0]"
"[-0.47545991859124426, -0.3769438189581449, -0.05743329246886817, -0.30699952024584237]","[0.0, 1.0]"
"[-0.48299879497040715, -0.5712023462614161, -0.06357328287378503, -0.03296828716170014]","[1.0, 0.0]"
"[-0.49442284189563546, -0.37522905905235354, -0.06423264861701902, -0.3450123472039865]","[0.0, 1.0]"
"[-0.5019274230766825, -0.5693812739199606, -0.07113289556109875, -0.0732560138298009]","[1.0, 0.0]"
"[-0.5133150485550817, -0.3733154509660831, -0.07259801583769478, -0.38750644794625466]","[0.0, 1.0]"
"[-0.5207813575744034, -0.5673358295078564, -0.08034814479661986, -0.11856755049807588]","[1.0, 0.0]"
"[-0.5321280741645605, -0.7612201349326394, -0.08271949580658138, 0.14772370449126393]","[1.0, 0.0]"
"[-0.5473524768632133, -0.5650170378983584, -0.07976502171675609, -0.16986642988894818]","[0.0, 1.0]"
"[-0.5586528176211805, -0.7589120553637846, -0.08316235031453506, 0.09662529327783465]","[1.0, 0.0]"
"[-0.5738310587284562, -0.5627027448109526, -0.08122984444897836, -0.22109308317335796]","[0.0, 1.0]"
"[-0.5850851136246752, -0.7565753321933356, -0.08565170611244552, 0.044901584992102395]","[1.0, 0.0]"
"[-0.600216620268542, -0.5603362603930606, -0.08475367441260347, -0.2735287669482212]","[0.0, 1.0]"
"[-0.6114233454764032, -0.7541530850729717, -0.0902242497515679, -0.0087348313928991]","[1.0, 0.0]"
"[-0.6265064071778627, -0.5578608061876794, -0.09039894637942587, -0.32846559237154743]","[0.0, 1.0]"
"[-0.6376636233016162, -0.7515873346336706, -0.09696825822685683, -0.06560344369478693]","[1.0, 0.0]"
"[-0.6526953699942896, -0.9451949391894563, -0.09828032710075256, 0.19497967437153957]","[1.0, 0.0]"
"[-0.6715992687780787, -0.7488145492988657, -0.09438073361332176, -0.12701734653998553]","[0.0, 1.0]"
"[-0.686575559764056, -0.9424666046939851, -0.09692108054412148, 0.13446118862514417]","[1.0, 0.0]"
"[-0.7054248918579358, -0.7460996081673108, -0.09423185677161859, -0.18715713664600375]","[0.0, 1.0]"
"[-0.720346884021282, -0.9397558857284557, -0.09797499950453867, 0.07437535124545375]","[1.0, 0.0]"
"[-0.7391420017358511, -0.7433758234407899, -0.0964874924796296, -0.24754065763726268]","[0.0, 1.0]"
"[-0.7540095182046669, -0.936996847255925, -0.10143830563237485, 0.013216664185925264]","[1.0, 0.0]"
"[-0.7727494551497854, -0.7405774775055584, -0.10117397234865635, -0.3096696063896953]","[0.0, 1.0]"
"[-0.7875610046998966, -0.9341233070509551, -0.10736736447645026, -0.050529899187817806]","[1.0, 0.0]"
"[-0.8062434708409157, -1.1275549940110619, -0.10837796246020662, 0.2064414703638306]","[1.0, 0.0]"
"[-0.8287945707211369, -0.9310635978981102, -0.10424913305293, -0.11836713986339698]","[0.0, 1.0]"
"[-0.8474158426790992, -1.1245493897239116, -0.10661647585019794, 0.13969213024669985]","[1.0, 0.0]"
"[-0.8699068304735774, -0.9280747858887864, -0.10382263324526395, -0.18463224939883582]","[0.0, 1.0]"
"[-0.8884683261913532, -1.1215698267617262, -0.10751527823324067, 0.07357838715023685]","[1.0, 0.0]"
"[-0.9108997227265877, -0.9250839233364031, -0.10604371049023593, -0.2509972725114285]","[0.0, 1.0]"
"[-0.9294014011933157, -1.1185443456905055, -0.11106365594046451, 0.006444801942320666]","[1.0, 0.0]"
"[-0.9517722881071258, -0.9220192993840332, -0.1109347599016181, -0.31911214027507184]","[0.0, 1.0]"
"[-0.9702126740948065, -1.1154008806754976, -0.11731700270711953, -0.06337079420265651]","[1.0, 0.0]"
"[-0.9925206917083165, -1.3086624518176728, -0.11858441859117266, 0.19011678026210876]","[1.0, 0.0]"
"[-1.01869394074467, -1.112061242705983, -0.11478208298593048, -0.13749613426528362]","[0.0, 1.0]"
"[-1.0409351655987897, -1.305368049293547, -0.11753200567123616, 0.11688418841390114]","[1.0, 0.0]"
"[-1.0670425265846606, -1.1087753555458242, -0.11519432190295814, -0.21044534084530975]","[0.0, 1.0]"
"[-1.089218033695577, -1.3020779343958022, -0.11940322871986433, 0.043794569790920446]","[1.0, 0.0]"
"[-1.1152595923834931, -1.1054641543104053, -0.11852733732404593, -0.2840474292953059]","[0.0, 1.0]"
"[-1.1373688754697013, -1.2987137105026454, -0.12420828590995205, -0.030972397091399206]","[1.0, 0.0]"
"[-1.1633431496797542, -1.1020496774309227, -0.12482773385178003, -0.36011922802905605]","[0.0, 1.0]"
"[-1.1853841432283727, -1.2951966338020113, -0.13203011841236115, -0.10925719056736405]","[1.0, 0.0]"
"[-1.211288075904413, -1.4882037863263058, -0.13421526222370841, 0.13902965563035455]","[1.0, 0.0]"
"[-1.241052151630939, -1.2914403439273114, -0.13143466911110133, -0.19280208804626556]","[0.0, 1.0]"
"[-1.2668809585094851, -1.484461133983433, -0.13529071087202663, 0.0557012269221176]","[1.0, 0.0]"
"[-1.2965701811891537, -1.287684849366765, -0.13417668633358426, -0.2764202765291587]","[0.0, 1.0]"
"[-1.322323878176489, -1.4806628035620937, -0.13970509186416744, -0.02888481655166214]","[1.0, 0.0]"
"[-1.3519371342477309, -1.2838426156231153, -0.14028278819520068, -0.36217852021871294]","[0.0, 1.0]"
"[-1.3776139865601933, -1.4767209737050038, -0.14752635859957494, -0.11681109558506142]","[1.0, 0.0]"
"[-1.4071484060342934, -1.6694549957847706, -0.14986258051127618, 0.12593404499854652]","[1.0, 0.0]"
"[-1.4405375059499888, -1.4725393228129264, -0.14734389961130526, -0.21002366415560295]","[0.0, 1.0]"
"[-1.4699882924062473, -1.665280945619102, -0.15154437289441733, 0.03279356388073809]","[1.0, 0.0]"
"[-1.5032939113186292, -1.4683473124713238, -0.15088850161680256, -0.30360503954237106]","[0.0, 1.0]"
"[-1.5326608575680556, -1.6610329484040254, -0.15696060240764997, -0.062053632306988876]","[1.0, 0.0]"
"[-1.5658815165361362, -1.4640495216110068, -0.15820167505378976, -0.399853651358151]","[0.0, 1.0]"
"[-1.5951625069683564, -1.6566151570237095, -0.16619874808095278, -0.16092980481775654]","[1.0, 0.0]"
"[-1.6282948101088306, -1.4595521377383884, -0.16941734417730792, -0.5010890585433508]","[0.0, 1.0]"
"[-1.6574858528635983, -1.6519317472435429, -0.17943912534817494, -0.26622181290151603]","[1.0, 0.0]"
