observation,action
"[-0.02025570720434189, 0.1846577376127243, -0.0058194613084197044, -0.4049617350101471]","[1.0, 0.0]"
"[-0.016562551259994507, -0.010381209664046764, -0.013918695971369743, -0.11411919444799423]","[0.0, 1.0]"
"[-0.016770176589488983, 0.18493738770484924, -0.0162010807543993, -0.4111606776714325]","[1.0, 0.0]"
"[-0.013071428053081036, -0.009951189160346985, -0.024424294009804726, -0.12362908571958542]","[1.0, 0.0]"
"[-0.013270451687276363, -0.20471486449241638, -0.026896875351667404, 0.16124926507472992]","[1.0, 0.0]"
"[-0.017364749684929848, -0.3994416296482086, -0.023671889677643776, 0.4453270435333252]","[1.0, 0.0]"
"[-0.025353582575917244, -0.5942208170890808, -0.014765349216759205, 0.7304551005363464]","[0.0, 1.0]"
"[-0.037237998098134995, -0.3988979458808899, -0.00015624739171471447, 0.4331618547439575]","[0.0, 1.0]"
"[-0.04521595686674118, -0.20377378165721893, 0.008506990037858486, 0.14042967557907104]","[1.0, 0.0]"
"[-0.04929143190383911, -0.39901652932167053, 0.011315583251416683, 0.4357842206954956]","[1.0, 0.0]"
"[-0.05727176368236542, -0.5942968130111694, 0.020031267777085304, 0.7320126295089722]","[1.0, 0.0]"
"[-0.06915769726037979, -0.7896897792816162, 0.034671518951654434, 1.030932068824768]","[0.0, 1.0]"
"[-0.0849514976143837, -0.595045804977417, 0.055290162563323975, 0.7493329644203186]","[0.0, 1.0]"
"[-0.09685241430997849, -0.40072834491729736, 0.07027681916952133, 0.47454920411109924]","[0.0, 1.0]"
"[-0.10486698150634766, -0.2066655457019806, 0.07976780831813812, 0.20481792092323303]","[0.0, 1.0]"
"[-0.10900028795003891, -0.012769559398293495, 0.08386415988206863, -0.06167437881231308]","[1.0, 0.0]"
"[-0.10925567895174026, -0.20898756384849548, 0.08263067901134491, 0.25624537467956543]","[0.0, 1.0]"
"[-0.11343543231487274, -0.01513660792261362, 0.08775558322668076, -0.009273153729736805]","[1.0, 0.0]"
"[-0.11373816430568695, -0.2114003300666809, 0.08757012337446213, 0.30975663661956787]","[0.0, 1.0]"
"[-0.1179661750793457, -0.017628120258450508, 0.0937652513384819, 0.045924775302410126]","[0.0, 1.0]"
"[-0.11831873655319214, 0.17603294551372528, 0.09468375146389008, -0.2157641500234604]","[1.0, 0.0]"
"[-0.11479807645082474, -0.02030610851943493, 0.09036846458911896, 0.1052207201719284]","[0.0, 1.0]"
"[-0.11520420014858246, 0.17341239750385284, 0.09247288107872009, -0.15763917565345764]","[0.0, 1.0]"
"[-0.11173594743013382, 0.3670971095561981, 0.0893200933933258, -0.41977664828300476]","[0.0, 1.0]"
"[-0.10439400374889374, 0.5608474016189575, 0.08092456310987473, -0.6830183267593384]","[1.0, 0.0]"
"[-0.09317705780267715, 0.3647005259990692, 0.06726419925689697, -0.36599501967430115]","[1.0, 0.0]"
"[-0.08588305115699768, 0.16869038343429565, 0.05994429439306259, -0.052883923053741455]","[1.0, 0.0]"
"[-0.08250924199819565, -0.027237584814429283, 0.05888661742210388, 0.2580932378768921]","[1.0, 0.0]"
"[-0.08305399119853973, -0.2231486290693283, 0.06404848396778107, 0.5687531232833862]","[1.0, 0.0]"
"[-0.08751696348190308, -0.41910767555236816, 0.07542354613542557, 0.880906343460083]","[0.0, 1.0]"
"[-0.09589911997318268, -0.22508688271045685, 0.09304167330265045, 0.6128560900688171]","[1.0, 0.0]"
"[-0.10040085762739182, -0.4213774800300598, 0.10529879480600357, 0.9333332777023315]","[0.0, 1.0]"
"[-0.10882840305566788, -0.22782164812088013, 0.12396545708179474, 0.6755082607269287]","[0.0, 1.0]"
"[-0.11338483542203903, -0.03462047874927521, 0.1374756246805191, 0.4242829978466034]","[1.0, 0.0]"
"[-0.11407724767923355, -0.23139481246471405, 0.14596128463745117, 0.756950318813324]","[0.0, 1.0]"
"[-0.1187051460146904, -0.03855373337864876, 0.16110028326511383, 0.5135249495506287]","[1.0, 0.0]"
"[-0.11947622150182724, -0.23553422093391418, 0.17137078940868378, 0.8523285984992981]","[1.0, 0.0]"
"[-0.12418690323829651, -0.43252599239349365, 0.18841736018657684, 1.19362473487854]","[0.0, 1.0]"
"[0.04865672439336777, -0.0447189062833786, 0.0033254351001232862, -0.020297594368457794]","[1.0, 0.0]"
"[0.047762345522642136, -0.23988838493824005, 0.002919483231380582, 0.2734327018260956]","[1.0, 0.0]"
"[0.04296457767486572, -0.43505188822746277, 0.008388137444853783, 0.5670350193977356]","[1.0, 0.0]"
"[0.03426354005932808, -0.6302905082702637, 0.01972883753478527, 0.8623486757278442]","[0.0, 1.0]"
"[0.021657731384038925, -0.43544262647628784, 0.036975812166929245, 0.5759336948394775]","[0.0, 1.0]"
"[0.012948879040777683, -0.24085798859596252, 0.04849448427557945, 0.2951246201992035]","[0.0, 1.0]"
"[0.008131720125675201, -0.046459730714559555, 0.05439697578549385, 0.018121855333447456]","[0.0, 1.0]"
"[0.007202525157481432, 0.14784161746501923, 0.05475941300392151, -0.2569142282009125]","[1.0, 0.0]"
"[0.010159357450902462, -0.04801763966679573, 0.049621131271123886, 0.05252550542354584]","[1.0, 0.0]"
"[0.009199004620313644, -0.24381467700004578, 0.050671640783548355, 0.360442191362381]","[1.0, 0.0]"
"[0.0043227109126746655, -0.43961891531944275, 0.05788048356771469, 0.6686626672744751]","[0.0, 1.0]"
"[-0.004469667561352253, -0.2453475445508957, 0.07125373929738998, 0.3947509527206421]","[1.0, 0.0]"
"[-0.009376618079841137, -0.44140440225601196, 0.07914875447750092, 0.7090208530426025]","[1.0, 0.0]"
"[-0.01820470578968525, -0.6375282406806946, 0.09332917630672455, 1.0255310535430908]","[0.0, 1.0]"
"[-0.030955269932746887, -0.44376450777053833, 0.11383979767560959, 0.7635493278503418]","[0.0, 1.0]"
"[-0.039830561727285385, -0.2503790855407715, 0.12911078333854675, 0.5087454915046692]","[1.0, 0.0]"
"[-0.04483814164996147, -0.44706109166145325, 0.13928568363189697, 0.8391661643981934]","[0.0, 1.0]"
"[-0.05377936363220215, -0.25408774614334106, 0.15606901049613953, 0.5933271050453186]","[0.0, 1.0]"
"[-0.05886111781001091, -0.06145504489541054, 0.1679355502128601, 0.3535882234573364]","[0.0, 1.0]"
"[-0.06009022146463394, 0.1309305876493454, 0.17500731348991394, 0.1182108223438263]","[1.0, 0.0]"
"[-0.05747160688042641, -0.06621060520410538, 0.1773715317249298, 0.46059560775756836]","[0.0, 1.0]"
"[-0.05879582092165947, 0.12601922452449799, 0.18658344447612762, 0.22864897549152374]","[0.0, 1.0]"
"[-0.05627543479204178, 0.31805291771888733, 0.19115643203258514, 0.00013572424359153956]","[1.0, 0.0]"
"[-0.04991437867283821, 0.12077686190605164, 0.19115914404392242, 0.3465181291103363]","[0.0, 1.0]"
"[-0.04749884083867073, 0.312738835811615, 0.19808951020240784, 0.119679294526577]","[0.0, 1.0]"
"[-0.04124406352639198, 0.5045527815818787, 0.20048309862613678, -0.10455691069364548]","[0.0, 1.0]"
"[-0.031153008341789246, 0.6963216066360474, 0.19839195907115936, -0.32790058851242065]","[0.0, 1.0]"
"[-0.017226574942469597, 0.8881478309631348, 0.19183394312858582, -0.5520504713058472]","[1.0, 0.0]"
"[0.0005363808595575392, 0.6909229755401611, 0.1807929277420044, -0.20558609068393707]","[0.0, 1.0]"
"[0.014354840852320194, 0.8830611109733582, 0.17668120563030243, -0.4362318515777588]","[1.0, 0.0]"
"[0.03201606124639511, 0.685935914516449, 0.16795657575130463, -0.09347277134656906]","[0.0, 1.0]"
"[0.04573478177189827, 0.8783022165298462, 0.16608712077140808, -0.3288145363330841]","[0.0, 1.0]"
"[0.06330082565546036, 1.0707184076309204, 0.15951082110404968, -0.5648617148399353]","[0.0, 1.0]"
"[0.08471519500017166, 1.2632853984832764, 0.14821359515190125, -0.8033475875854492]","[0.0, 1.0]"
"[0.10998090356588364, 1.456097960472107, 0.13214664161205292, -1.0459802150726318]","[0.0, 1.0]"
"[0.13910286128520966, 1.6492420434951782, 0.11122703552246094, -1.294432282447815]","[0.0, 1.0]"
"[0.17208769917488098, 1.8427889347076416, 0.08533839136362076, -1.5503252744674683]","[1.0, 0.0]"
"[0.20894348621368408, 1.6467530727386475, 0.054331887513399124, -1.2322825193405151]","[0.0, 1.0]"
"[0.24187853932380676, 1.841135859489441, 0.029686234891414642, -1.5074607133865356]","[1.0, 0.0]"
"[0.2787012755870819, 1.6456668376922607, -0.0004629794857464731, -1.2056598663330078]","[1.0, 0.0]"
"[0.31161460280418396, 1.45055091381073, -0.024576177820563316, -0.9131221175193787]","[1.0, 0.0]"
"[0.3406256139278412, 1.2557698488235474, -0.04283862188458443, -0.6282634735107422]","[1.0, 0.0]"
"[0.3657410144805908, 1.0612711906433105, -0.05540388822555542, -0.3493737578392029]","[1.0, 0.0]"
"[0.38696643710136414, 0.86697918176651, -0.06239136680960655, -0.07466334849596024]","[0.0, 1.0]"
"[0.404306024312973, 1.0629374980926514, -0.06388463079929352, -0.3863601088523865]","[1.0, 0.0]"
"[0.4255647659301758, 0.868777871131897, -0.07161183655261993, -0.11448405683040619]","[1.0, 0.0]"
"[0.4429403245449066, 0.6747511625289917, -0.07390151172876358, 0.15477411448955536]","[1.0, 0.0]"
"[0.45643535256385803, 0.4807608723640442, -0.07080603390932083, 0.4232580363750458]","[0.0, 1.0]"
"[0.46605056524276733, 0.6768107414245605, -0.0623408704996109, 0.10912054032087326]","[0.0, 1.0]"
"[0.47958678007125854, 0.8727680444717407, -0.06015846133232117, -0.20256079733371735]","[0.0, 1.0]"
"[0.49704214930534363, 1.0686964988708496, -0.06420967727899551, -0.5135976672172546]","[0.0, 1.0]"
"[0.5184160470962524, 1.264661192893982, -0.07448162883520126, -0.8258036971092224]","[0.0, 1.0]"
"[0.5437092781066895, 1.4607183933258057, -0.09099770337343216, -1.1409516334533691]","[0.0, 1.0]"
"[0.5729236602783203, 1.6569043397903442, -0.11381673812866211, -1.4607292413711548]","[1.0, 0.0]"
"[0.6060617566108704, 1.4633468389511108, -0.1430313140153885, -1.205661416053772]","[1.0, 0.0]"
"[0.6353287100791931, 1.2703330516815186, -0.1671445518732071, -0.9610053300857544]","[0.0, 1.0]"
"[0.6607353687286377, 1.4672590494155884, -0.18636465072631836, -1.301189661026001]","[1.0, 0.0]"
"[0.016854269430041313, 0.005087503232061863, -0.015900984406471252, -0.027479251846671104]","[1.0, 0.0]"
"[0.016956020146608353, -0.1898028552532196, -0.01645057089626789, 0.2601446211338043]","[1.0, 0.0]"
"[0.013159962370991707, -0.384686142206192, -0.011247677728533745, 0.5475937724113464]","[0.0, 1.0]"
"[0.0054662395268678665, -0.18940800428390503, -0.0002958022814709693, 0.2513883411884308]","[1.0, 0.0]"
"[0.0016780795995146036, -0.38452571630477905, 0.004731964319944382, 0.5439779162406921]","[0.0, 1.0]"
"[-0.00601243507117033, -0.1894705891609192, 0.01561152283102274, 0.252789705991745]","[1.0, 0.0]"
"[-0.00980184692889452, -0.3848119378089905, 0.020667316392064095, 0.5503556132316589]","[0.0, 1.0]"
"[-0.017498085275292397, -0.18998628854751587, 0.03167442977428436, 0.2642553150653839]","[0.0, 1.0]"
"[-0.021297810599207878, 0.004669585730880499, 0.036959536373615265, -0.01827131025493145]","[0.0, 1.0]"
"[-0.021204419434070587, 0.19924253225326538, 0.03659411147236824, -0.29906779527664185]","[1.0, 0.0]"
"[-0.01721956953406334, 0.003618595190346241, 0.030612753704190254, 0.004927939269691706]","[0.0, 1.0]"
"[-0.01714719645678997, 0.1982884407043457, 0.030711311846971512, -0.2779412865638733]","[1.0, 0.0]"
"[-0.013181427493691444, 0.0027421307750046253, 0.02515248768031597, 0.024267584085464478]","[0.0, 1.0]"
"[-0.013126585632562637, 0.1974945068359375, 0.02563783898949623, -0.2603745460510254]","[0.0, 1.0]"
"[-0.00917669478803873, 0.3922412693500519, 0.020430348813533783, -0.5448619723320007]","[0.0, 1.0]"
"[-0.001331869512796402, 0.5870702862739563, 0.009533108212053776, -0.8310383558273315]","[1.0, 0.0]"
"[0.010409535840153694, 0.3918193280696869, -0.00708765909075737, -0.5353726148605347]","[1.0, 0.0]"
"[0.018245922401547432, 0.19679775834083557, -0.017795110121369362, -0.24493132531642914]","[1.0, 0.0]"
"[0.022181877866387367, 0.0019344337051734328, -0.022693736478686333, 0.04208589345216751]","[0.0, 1.0]"
"[0.022220566868782043, 0.19737432897090912, -0.021852020174264908, -0.2576698660850525]","[1.0, 0.0]"
"[0.02616805210709572, 0.002571060787886381, -0.02700541727244854, 0.028041306883096695]","[0.0, 1.0]"
"[0.026219474151730537, 0.19806967675685883, -0.026444589719176292, -0.2730382978916168]","[1.0, 0.0]"
"[0.03018086776137352, 0.0033348354045301676, -0.03190535679459572, 0.011188008822500706]","[0.0, 1.0]"
"[0.030247563496232033, 0.19889947772026062, -0.031681597232818604, -0.29138824343681335]","[0.0, 1.0]"
"[0.03422555327415466, 0.39445850253105164, -0.037509363144636154, -0.5938923954963684]","[0.0, 1.0]"
"[0.04211472347378731, 0.5900848507881165, -0.04938720911741257, -0.8981506824493408]","[0.0, 1.0]"
"[0.05391642078757286, 0.7858401536941528, -0.06735022366046906, -1.2059396505355835]","[1.0, 0.0]"
"[0.06963322311639786, 0.5916500687599182, -0.09146901220083237, -0.9351008534431458]","[0.0, 1.0]"
"[0.08146622776985168, 0.7878788113594055, -0.11017103493213654, -1.2550679445266724]","[1.0, 0.0]"
"[0.09722380340099335, 0.594326376914978, -0.13527238368988037, -0.9988241791725159]","[1.0, 0.0]"
"[0.10911033302545547, 0.4012465178966522, -0.15524888038635254, -0.7514991164207458]","[1.0, 0.0]"
"[0.11713526397943497, 0.20856735110282898, -0.170278862118721, -0.5114163756370544]","[1.0, 0.0]"
"[0.12130660563707352, 0.016201462596654892, -0.18050718307495117, -0.2768611013889313]","[1.0, 0.0]"
"[0.12163063883781433, -0.1759478896856308, -0.18604440987110138, -0.046101298183202744]","[1.0, 0.0]"
"[0.11811167746782303, -0.3679824471473694, -0.1869664341211319, 0.18259774148464203]","[0.0, 1.0]"
"[0.11075203120708466, -0.1707458645105362, -0.1833144724369049, -0.16274960339069366]","[1.0, 0.0]"
"[0.1073371097445488, -0.36283499002456665, -0.1865694671869278, 0.06696324050426483]","[1.0, 0.0]"
"[0.10008041560649872, -0.5548602938652039, -0.18523021042346954, 0.29546892642974854]","[0.0, 1.0]"
"[0.0889832079410553, -0.3576473891735077, -0.179320827126503, -0.04943693056702614]","[0.0, 1.0]"
"[0.08183025568723679, -0.16046789288520813, -0.18030956387519836, -0.392901748418808]","[1.0, 0.0]"
"[0.07862090319395065, -0.3526344299316406, -0.18816760182380676, -0.16204921901226044]","[1.0, 0.0]"
"[0.07156821340322495, -0.544634222984314, -0.19140858948230743, 0.06587152183055878]","[1.0, 0.0]"
"[0.06067552790045738, -0.7365701794624329, -0.19009114801883698, 0.29258638620376587]","[1.0, 0.0]"
"[0.04594412446022034, -0.9285454154014587, -0.1842394322156906, 0.5198113918304443]","[1.0, 0.0]"
"[0.027373215183615685, -1.1206610202789307, -0.17384320497512817, 0.7492471933364868]","[1.0, 0.0]"
"[0.004959994927048683, -1.3130134344100952, -0.1588582545518875, 0.9825739860534668]","[1.0, 0.0]"
"[-0.02130027301609516, -1.505691409111023, -0.13920678198337555, 1.221443772315979]","[0.0, 1.0]"
"[-0.05141410231590271, -1.3090776205062866, -0.11477790027856827, 0.8885813355445862]","[1.0, 0.0]"
"[-0.07759565114974976, -1.50247061252594, -0.09700627624988556, 1.1430913209915161]","[1.0, 0.0]"
"[-0.10764506459236145, -1.6962004899978638, -0.07414444535970688, 1.4038448333740234]","[1.0, 0.0]"
"[-0.1415690779685974, -1.8903274536132812, -0.04606755077838898, 1.6724568605422974]","[1.0, 0.0]"
"[-0.17937563359737396, -2.0848851203918457, -0.012618412263691425, 1.9504446983337402]","[1.0, 0.0]"
"[-0.22107332944869995, -2.2798707485198975, 0.026390481740236282, 2.239190101623535]","[0.0, 1.0]"
"[-0.26667073369026184, -2.085007905960083, 0.07117427885532379, 1.9547555446624756]","[1.0, 0.0]"
"[-0.3083709180355072, -2.2808096408843994, 0.11026939004659653, 2.2686219215393066]","[0.0, 1.0]"
"[-0.35398709774017334, -2.0868756771087646, 0.1556418389081955, 2.011841297149658]","[1.0, 0.0]"
"[-0.3957246243953705, -2.283236503601074, 0.19587865471839905, 2.3483965396881104]","[1.0, 0.0]"
"[0.00464139599353075, -0.015659354627132416, -0.03216635808348656, 0.033903997391462326]","[0.0, 1.0]"
"[0.004328208509832621, 0.17990875244140625, -0.03148827701807022, -0.26875168085098267]","[1.0, 0.0]"
"[0.00792638398706913, -0.014750009402632713, -0.036863312125205994, 0.013835680671036243]","[1.0, 0.0]"
"[0.007631383370608091, -0.2093244343996048, -0.03658659756183624, 0.294663667678833]","[0.0, 1.0]"
"[0.003444894915446639, -0.013700495474040508, -0.03069332428276539, -0.009329919703304768]","[1.0, 0.0]"
"[0.0031708849128335714, -0.20836912095546722, -0.030879922211170197, 0.2735130786895752]","[1.0, 0.0]"
"[-0.0009964974597096443, -0.4030371606349945, -0.02540966123342514, 0.5562986731529236]","[1.0, 0.0]"
"[-0.009057240560650826, -0.5977933406829834, -0.014283688738942146, 0.8408690094947815]","[1.0, 0.0]"
"[-0.021013107150793076, -0.7927173972129822, 0.0025336912367492914, 1.1290260553359985]","[0.0, 1.0]"
"[-0.03686745464801788, -0.5976287126541138, 0.025114212185144424, 0.837138831615448]","[0.0, 1.0]"
"[-0.04882002994418144, -0.4028586149215698, 0.04185698926448822, 0.5524585843086243]","[1.0, 0.0]"
"[-0.05687720328569412, -0.5985426306724548, 0.052906159311532974, 0.8580299019813538]","[0.0, 1.0]"
"[-0.06884805858135223, -0.40417981147766113, 0.07006675750017166, 0.5824407339096069]","[0.0, 1.0]"
"[-0.0769316554069519, -0.21010586619377136, 0.08171556890010834, 0.3126268684864044]","[1.0, 0.0]"
"[-0.08113376796245575, -0.40629109740257263, 0.08796811103820801, 0.6299204230308533]","[0.0, 1.0]"
"[-0.08925959467887878, -0.2124996781349182, 0.10056652128696442, 0.36618655920028687]","[1.0, 0.0]"
"[-0.09350958466529846, -0.40889620780944824, 0.10789024829864502, 0.6888096332550049]","[0.0, 1.0]"
"[-0.10168750584125519, -0.21542389690876007, 0.12166644632816315, 0.4319468140602112]","[0.0, 1.0]"
"[-0.10599599033594131, -0.022215791046619415, 0.13030537962913513, 0.1799587905406952]","[0.0, 1.0]"
"[-0.10644030570983887, 0.1708240956068039, 0.1339045614004135, -0.0689447745680809]","[1.0, 0.0]"
"[-0.10302381962537766, -0.025938138365745544, 0.13252565264701843, 0.2628069221973419]","[0.0, 1.0]"
"[-0.10354258120059967, 0.16706769168376923, 0.1377817988395691, 0.014685357920825481]","[0.0, 1.0]"
"[-0.10020122677087784, 0.3599723279476166, 0.13807550072669983, -0.23154957592487335]","[0.0, 1.0]"
"[-0.09300178289413452, 0.5528789758682251, 0.13344451785087585, -0.4776902496814728]","[1.0, 0.0]"
"[-0.08194420486688614, 0.3561502993106842, 0.1238907054066658, -0.14610444009304047]","[0.0, 1.0]"
"[-0.07482119649648666, 0.5493003726005554, 0.12096861749887466, -0.3972781300544739]","[0.0, 1.0]"
"[-0.06383518874645233, 0.7425169944763184, 0.1130230575799942, -0.6495070457458496]","[0.0, 1.0]"
"[-0.04898485168814659, 0.9358982443809509, 0.10003291815519333, -0.9045700430870056]","[1.0, 0.0]"
"[-0.030266886577010155, 0.7395741939544678, 0.08194151520729065, -0.582195520401001]","[1.0, 0.0]"
"[-0.015475401654839516, 0.5434055924415588, 0.07029760628938675, -0.26486605405807495]","[0.0, 1.0]"
"[-0.0046072895638644695, 0.7374574542045593, 0.06500028073787689, -0.5345744490623474]","[0.0, 1.0]"
"[0.010141858831048012, 0.9316079616546631, 0.05430879443883896, -0.8060886263847351]","[1.0, 0.0]"
"[0.028774019330739975, 0.7357853055000305, 0.038187019526958466, -0.49682876467704773]","[1.0, 0.0]"
"[0.0434897243976593, 0.5401462912559509, 0.028250446543097496, -0.19235993921756744]","[1.0, 0.0]"
"[0.05429265275597572, 0.3446318507194519, 0.024403246119618416, 0.10909925401210785]","[0.0, 1.0]"
"[0.061185289174318314, 0.5393957495689392, 0.026585232466459274, -0.17578577995300293]","[1.0, 0.0]"
"[0.07197320461273193, 0.34390363097190857, 0.023069515824317932, 0.12516392767429352]","[1.0, 0.0]"
