observation,action
"[-0.04174510017037392, -0.17171595990657806, -0.026225723326206207, 0.17395643889904022]","[0.0, 1.0]"
"[-0.045179419219493866, 0.023771323263645172, -0.02274659276008606, -0.1268831342458725]","[1.0, 0.0]"
"[-0.04470399394631386, -0.17101749777793884, -0.025284256786108017, 0.1585376113653183]","[0.0, 1.0]"
"[-0.048124343156814575, 0.024457143619656563, -0.022113503888249397, -0.14201343059539795]","[1.0, 0.0]"
"[-0.04763520136475563, -0.17034123837947845, -0.024953773245215416, 0.1436118632555008]","[0.0, 1.0]"
"[-0.05104202404618263, 0.025129033252596855, -0.022081535309553146, -0.15683791041374207]","[1.0, 0.0]"
"[-0.050539445132017136, -0.16966992616653442, -0.025218293070793152, 0.12879784405231476]","[0.0, 1.0]"
"[-0.05393284186720848, 0.02580404281616211, -0.022642336785793304, -0.17173326015472412]","[1.0, 0.0]"
"[-0.05341676250100136, -0.16898664832115173, -0.02607700228691101, 0.11372159421443939]","[0.0, 1.0]"
"[-0.056796494871377945, 0.02649907022714615, -0.02380256913602352, -0.18707305192947388]","[1.0, 0.0]"
"[-0.05626651272177696, -0.168274387717247, -0.02754403091967106, 0.09800708293914795]","[0.0, 1.0]"
"[-0.05963200330734253, 0.027231277897953987, -0.025583889335393906, -0.20323710143566132]","[1.0, 0.0]"
"[-0.05908737704157829, -0.16751563549041748, -0.02964862994849682, 0.08126682043075562]","[0.0, 1.0]"
"[-0.06243768706917763, 0.028018513694405556, -0.02802329510450363, -0.22062091529369354]","[1.0, 0.0]"
"[-0.06187731772661209, -0.16669189929962158, -0.03243571147322655, 0.06309226155281067]","[1.0, 0.0]"
"[-0.06521115452051163, -0.3613341450691223, -0.031173866242170334, 0.3453676402568817]","[0.0, 1.0]"
"[-0.0724378377199173, -0.16578292846679688, -0.02426651492714882, 0.04301970824599266]","[1.0, 0.0]"
"[-0.07575349509716034, -0.36054864525794983, -0.023406120017170906, 0.3279486298561096]","[0.0, 1.0]"
"[-0.0829644724726677, -0.16510143876075745, -0.016847148537635803, 0.02797733061015606]","[1.0, 0.0]"
"[-0.08626650273799896, -0.3599777817726135, -0.016287600621581078, 0.31529754400253296]","[0.0, 1.0]"
"[-0.09346605837345123, -0.16462767124176025, -0.009981649927794933, 0.01752287894487381]","[1.0, 0.0]"
"[-0.09675861150026321, -0.3596050441265106, -0.009631192311644554, 0.3070398271083832]","[0.0, 1.0]"
"[-0.10395070910453796, -0.16434720158576965, -0.0034903958439826965, 0.01133511122316122]","[1.0, 0.0]"
"[-0.10723765194416046, -0.35941892862319946, -0.0032636935357004404, 0.30291473865509033]","[0.0, 1.0]"
"[-0.11442603170871735, -0.16425061225891113, 0.0027946012560278177, 0.009204301983118057]","[1.0, 0.0]"
"[-0.11771104484796524, -0.3594125211238861, 0.002978687174618244, 0.30276763439178467]","[0.0, 1.0]"
"[-0.12489929795265198, -0.16433314979076385, 0.00903404038399458, 0.011025619693100452]","[1.0, 0.0]"
"[-0.1281859576702118, -0.3595834970474243, 0.00925455242395401, 0.3065451383590698]","[0.0, 1.0]"
"[-0.13537763059139252, -0.1645946353673935, 0.015385455451905727, 0.01679518073797226]","[0.0, 1.0]"
"[-0.13866952061653137, 0.030303336679935455, 0.015721358358860016, -0.27099400758743286]","[1.0, 0.0]"
"[-0.1380634605884552, -0.16503939032554626, 0.010301478207111359, 0.026605742052197456]","[0.0, 1.0]"
"[-0.14136424660682678, 0.029933329671621323, 0.01083359308540821, -0.26280924677848816]","[1.0, 0.0]"
"[-0.14076557755470276, -0.1653415709733963, 0.005577408708631992, 0.0332709439098835]","[0.0, 1.0]"
"[-0.14407241344451904, 0.029699955135583878, 0.006242827512323856, -0.2576470375061035]","[1.0, 0.0]"
"[-0.1434784084558487, -0.16551056504249573, 0.001089886762201786, 0.036998406052589417]","[0.0, 1.0]"
"[-0.1467886120080948, 0.029595742002129555, 0.0018298547947779298, -0.25534045696258545]","[1.0, 0.0]"
"[-0.14619670808315277, -0.1655522882938385, -0.003276954172179103, 0.03791908174753189]","[0.0, 1.0]"
"[-0.14950774610042572, 0.029616501182317734, -0.002518572611734271, -0.255795955657959]","[1.0, 0.0]"
"[-0.14891542494297028, -0.16546940803527832, -0.0076344916597008705, 0.03609151020646095]","[0.0, 1.0]"
"[-0.1522248089313507, 0.029761193320155144, -0.006912661716341972, -0.2589903771877289]","[1.0, 0.0]"
"[-0.15162958204746246, -0.1652613878250122, -0.01209246926009655, 0.03150421753525734]","[0.0, 1.0]"
"[-0.1549348086118698, 0.03003186360001564, -0.011462384834885597, -0.2649693489074707]","[1.0, 0.0]"
"[-0.1543341726064682, -0.16492462158203125, -0.016761770471930504, 0.0240763071924448]","[1.0, 0.0]"
"[-0.15763266384601593, -0.35980224609375, -0.016280245035886765, 0.3114239275455475]","[0.0, 1.0]"
"[-0.16482871770858765, -0.1644521802663803, -0.010051766410470009, 0.013651487417519093]","[1.0, 0.0]"
"[-0.16811776161193848, -0.3594285249710083, -0.009778737090528011, 0.303146094083786]","[0.0, 1.0]"
"[-0.1753063201904297, -0.1641685962677002, -0.003715815022587776, 0.007395278662443161]","[1.0, 0.0]"
"[-0.17858970165252686, -0.35923707485198975, -0.003567909589037299, 0.2989034950733185]","[0.0, 1.0]"
"[-0.18577444553375244, -0.1640644371509552, 0.0024101606104522943, 0.005097467917948961]","[1.0, 0.0]"
"[-0.18905572593212128, -0.35922086238861084, 0.0025121099315583706, 0.2985398471355438]","[0.0, 1.0]"
"[-0.1962401419878006, -0.16413481533527374, 0.008482906967401505, 0.006650258786976337]","[0.0, 1.0]"
"[-0.19952283799648285, 0.03086445853114128, 0.008615911938250065, -0.28334417939186096]","[1.0, 0.0]"
"[-0.1989055573940277, -0.1643793135881424, 0.0029490285087376833, 0.012043655849993229]","[0.0, 1.0]"
"[-0.20219314098358154, 0.030700217932462692, 0.0031899018213152885, -0.2797073721885681]","[1.0, 0.0]"
"[-0.20157913863658905, -0.16446709632873535, -0.002404245547950268, 0.01397994440048933]","[0.0, 1.0]"
"[-0.20486848056316376, 0.030689256265759468, -0.0021246466785669327, -0.2794605791568756]","[1.0, 0.0]"
"[-0.20425468683242798, -0.1644023209810257, -0.007713858038187027, 0.01255148183554411]","[0.0, 1.0]"
"[-0.20754273235797882, 0.030829401686787605, -0.007462828420102596, -0.2825552523136139]","[1.0, 0.0]"
"[-0.2069261521100998, -0.1641853153705597, -0.013113933615386486, 0.007764630950987339]","[1.0, 0.0]"
"[-0.21020986139774323, -0.3591167628765106, -0.012958641164004803, 0.29628127813339233]","[0.0, 1.0]"
"[-0.2173921912908554, -0.16381248831748962, -0.007033015135675669, -0.00046026220661588013]","[1.0, 0.0]"
"[-0.22066843509674072, -0.35883286595344543, -0.007042220328003168, 0.289995402097702]","[0.0, 1.0]"
"[-0.22784510254859924, -0.16361121833324432, -0.0012423127191141248, -0.004900229629129171]","[1.0, 0.0]"
"[-0.23111732304096222, -0.35871532559394836, -0.0013403173070400953, 0.28739047050476074]","[0.0, 1.0]"
"[-0.2382916361093521, -0.16357429325580597, 0.004407492000609636, -0.005714876111596823]","[0.0, 1.0]"
"[-0.2415631115436554, 0.031484171748161316, 0.004293194506317377, -0.29700392484664917]","[1.0, 0.0]"
"[-0.24093343317508698, -0.1636987179517746, -0.0016468840185552835, -0.0029701031744480133]","[0.0, 1.0]"
"[-0.24420741200447083, 0.03144681453704834, -0.0017062861006706953, -0.296172171831131]","[1.0, 0.0]"
"[-0.2435784637928009, -0.1636507660150528, -0.007629729807376862, -0.004027883056551218]","[0.0, 1.0]"
"[-0.24685148894786835, 0.03157976642251015, -0.007710287347435951, -0.2991082966327667]","[1.0, 0.0]"
"[-0.24621988832950592, -0.16343143582344055, -0.013692453503608704, -0.008866975083947182]","[1.0, 0.0]"
"[-0.24948851764202118, -0.3583543598651886, -0.013869792222976685, 0.27946457266807556]","[0.0, 1.0]"
"[-0.25665560364723206, -0.16303734481334686, -0.008280501700937748, -0.01756039634346962]","[1.0, 0.0]"
"[-0.25991636514663696, -0.3580395579338074, -0.008631709031760693, 0.2724984884262085]","[0.0, 1.0]"
"[-0.26707714796066284, -0.1627955138683319, -0.0031817397102713585, -0.022894375026226044]","[1.0, 0.0]"
"[-0.27033305168151855, -0.3578716814517975, -0.0036396272480487823, 0.26878297328948975]","[0.0, 1.0]"
"[-0.277490496635437, -0.16269798576831818, 0.00173603231087327, -0.02504568360745907]","[1.0, 0.0]"
"[-0.28074443340301514, -0.3578447997570038, 0.0012351186014711857, 0.26818448305130005]","[0.0, 1.0]"
"[-0.2879013419151306, -0.16274049878120422, 0.006598807871341705, -0.024108631536364555]","[0.0, 1.0]"
"[-0.291156142950058, 0.032286204397678375, 0.0061166356317698956, -0.31470227241516113]","[1.0, 0.0]"
"[-0.2905104160308838, -0.16292233765125275, -0.00017741002375259995, -0.020096655935049057]","[0.0, 1.0]"
"[-0.29376888275146484, 0.03220215439796448, -0.0005793431191705167, -0.31283554434776306]","[1.0, 0.0]"
"[-0.29312482476234436, -0.1629115343093872, -0.006836054380983114, -0.02033538930118084]","[1.0, 0.0]"
"[-0.2963830530643463, -0.3579348027706146, -0.007242762017995119, 0.27018287777900696]","[0.0, 1.0]"
"[-0.30354174971580505, -0.16271023452281952, -0.0018391045741736889, -0.024775635451078415]","[0.0, 1.0]"
"[-0.30679595470428467, 0.032438043504953384, -0.0023346173111349344, -0.3180382549762726]","[1.0, 0.0]"
"[-0.3061472177505493, -0.16265058517456055, -0.008695382624864578, -0.026092493906617165]","[1.0, 0.0]"
"[-0.30940020084381104, -0.35764676332473755, -0.009217232465744019, 0.26383429765701294]","[0.0, 1.0]"
"[-0.31655314564704895, -0.1623944640159607, -0.003940545953810215, -0.03174151852726936]","[1.0, 0.0]"
"[-0.3198010325431824, -0.35745969414711, -0.004575376398861408, 0.25969552993774414]","[0.0, 1.0]"
"[-0.32695022225379944, -0.16227272152900696, 0.0006185341044329107, -0.03442701697349548]","[0.0, 1.0]"
"[-0.33019569516181946, 0.03284035623073578, -7.000628102105111e-05, -0.3269147276878357]","[1.0, 0.0]"
"[-0.32953888177871704, -0.1622806042432785, -0.006608300842344761, -0.03425387665629387]","[1.0, 0.0]"
"[-0.332784503698349, -0.35730716586112976, -0.007293378468602896, 0.2563367486000061]","[0.0, 1.0]"
"[-0.33993062376976013, -0.16208185255527496, -0.0021666432730853558, -0.0386376678943634]","[1.0, 0.0]"
"[-0.3431722819805145, -0.3571726679801941, -0.0029393965378403664, 0.2533608675003052]","[0.0, 1.0]"
"[-0.35031571984291077, -0.1620088666677475, 0.002127820858731866, -0.04024773836135864]","[0.0, 1.0]"
"[-0.35355591773986816, 0.0330825112760067, 0.0013228661846369505, -0.33225855231285095]","[1.0, 0.0]"
"[-0.35289424657821655, -0.1620582491159439, -0.005322305019944906, -0.03915875777602196]","[0.0, 1.0]"
"[-0.35613542795181274, 0.03313962370157242, -0.006105480249971151, -0.3335161507129669]","[1.0, 0.0]"
"[-0.3554726243019104, -0.16189490258693695, -0.012775802984833717, -0.04276483133435249]","[1.0, 0.0]"
"[-0.35871052742004395, -0.3568313419818878, -0.013631099835038185, 0.24585998058319092]","[0.0, 1.0]"
"[-0.3658471405506134, -0.16151738166809082, -0.008713900111615658, -0.05109115317463875]","[1.0, 0.0]"
"[-0.36907750368118286, -0.3565133213996887, -0.00973572302609682, 0.23882977664470673]","[0.0, 1.0]"
"[-0.37620776891708374, -0.1612536460161209, -0.004959127865731716, -0.056908104568719864]","[1.0, 0.0]"
"[-0.3794328272342682, -0.3563041388988495, -0.0060972897335886955, 0.23420606553554535]","[0.0, 1.0]"
"[-0.3865589201450348, -0.16109560430049896, -0.001413168734870851, -0.06039389222860336]","[1.0, 0.0]"
"[-0.38978081941604614, -0.3561972677707672, -0.0026210465002804995, 0.23184283077716827]","[0.0, 1.0]"
"[-0.39690476655960083, -0.16103795170783997, 0.002015810227021575, -0.06166570261120796]","[1.0, 0.0]"
"[-0.40012553334236145, -0.35618874430656433, 0.0007824961794540286, 0.23165254294872284]","[0.0, 1.0]"
"[-0.4072493016719818, -0.16107799112796783, 0.005415547173470259, -0.06078345328569412]","[0.0, 1.0]"
"[-0.4104708731174469, 0.03396589681506157, 0.004199877846986055, -0.3517528176307678]","[1.0, 0.0]"
"[-0.4097915589809418, -0.16121552884578705, -0.0028351787477731705, -0.05774851515889168]","[0.0, 1.0]"
"[-0.41301587224006653, 0.03394696116447449, -0.00399014912545681, -0.3513246178627014]","[1.0, 0.0]"
"[-0.41233691573143005, -0.1611180156469345, -0.011016640812158585, -0.05990257114171982]","[1.0, 0.0]"
"[-0.4155592918395996, -0.3560802936553955, -0.012214692309498787, 0.22928427159786224]","[0.0, 1.0]"
"[-0.42268088459968567, -0.16078594326972961, -0.00762900710105896, -0.06722643971443176]","[1.0, 0.0]"
"[-0.42589661478996277, -0.355797678232193, -0.00897353608161211, 0.22303976118564606]","[0.0, 1.0]"
"[-0.43301257491111755, -0.1605486422777176, -0.0045127407647669315, -0.07246020436286926]","[1.0, 0.0]"
"[-0.4362235367298126, -0.3556056022644043, -0.005961944814771414, 0.2187955230474472]","[0.0, 1.0]"
"[-0.4433356523513794, -0.1603989452123642, -0.0015860343119129539, -0.0757620707154274]","[1.0, 0.0]"
"[-0.4465436339378357, -0.3554981052875519, -0.0031012757681310177, 0.2164200246334076]","[0.0, 1.0]"
"[-0.45365360379219055, -0.16033196449279785, 0.0012271248269826174, -0.07723955810070038]","[1.0, 0.0]"
"[-0.456860214471817, -0.35547149181365967, -0.00031766630127094686, 0.21583028137683868]","[0.0, 1.0]"
"[-0.4639696478843689, -0.16034500300884247, 0.003998939413577318, -0.07695283740758896]","[0.0, 1.0]"
"[-0.46717655658721924, 0.03471939638257027, 0.002459882525727153, -0.3683713972568512]","[1.0, 0.0]"
"[-0.46648216247558594, -0.1604374200105667, -0.004907545633614063, -0.0749138593673706]","[0.0, 1.0]"
"[-0.4696909189224243, 0.034754540771245956, -0.006405822932720184, -0.3691411018371582]","[1.0, 0.0]"
"[-0.4689958393573761, -0.16027580201625824, -0.013788644224405289, -0.07848486304283142]","[1.0, 0.0]"
"[-0.4722013473510742, -0.35519739985466003, -0.015358341857790947, 0.20981600880622864]","[0.0, 1.0]"
"[-0.47930529713630676, -0.15985925495624542, -0.01116202212870121, -0.08767183125019073]","[1.0, 0.0]"
"[-0.4825024902820587, -0.3548194468021393, -0.012915458530187607, 0.20146867632865906]","[0.0, 1.0]"
"[-0.4895988702774048, -0.15951518714427948, -0.008886084891855717, -0.09526032954454422]","[1.0, 0.0]"
"[-0.4927891790866852, -0.3545086681842804, -0.010791291482746601, 0.19460585713386536]","[0.0, 1.0]"
"[-0.4998793303966522, -0.15923401713371277, -0.006899174302816391, -0.10146162658929825]","[1.0, 0.0]"
"[-0.5030640363693237, -0.35425642132759094, -0.008928406983613968, 0.18903666734695435]","[0.0, 1.0]"
"[-0.5101491808891296, -0.15900787711143494, -0.0051476736553013325, -0.10644938796758652]","[1.0, 0.0]"
"[-0.5133293271064758, -0.3540556728839874, -0.007276661228388548, 0.18460503220558167]","[0.0, 1.0]"
"[-0.520410418510437, -0.15883037447929382, -0.0035845604725182056, -0.11036448925733566]","[1.0, 0.0]"
"[-0.5235870480537415, -0.3539007902145386, -0.005791850388050079, 0.18118537962436676]","[0.0, 1.0]"
"[-0.5306650400161743, -0.15869642794132233, -0.0021681427024304867, -0.113319031894207]","[1.0, 0.0]"
"[-0.5338389873504639, -0.35378724336624146, -0.004434523172676563, 0.17867907881736755]","[0.0, 1.0]"
"[-0.5409147143363953, -0.15860211849212646, -0.0008609418873675168, -0.11539948731660843]","[1.0, 0.0]"
"[-0.544086754322052, -0.35371172428131104, -0.0031689314637333155, 0.17701169848442078]","[0.0, 1.0]"
"[-0.551160991191864, -0.15854457020759583, 0.000371302361600101, -0.11666923761367798]","[1.0, 0.0]"
"[-0.55433189868927, -0.3536718487739563, -0.001962082227692008, 0.17613081634044647]","[0.0, 1.0]"
"[-0.5614053010940552, -0.1585218608379364, 0.0015605338849127293, -0.11717043817043304]","[1.0, 0.0]"
"[-0.5645757913589478, -0.35366612672805786, -0.0007828748784959316, 0.17600440979003906]","[0.0, 1.0]"
"[-0.5716490745544434, -0.1585329920053482, 0.0027372133918106556, -0.11692538112401962]","[1.0, 0.0]"
"[-0.5748197436332703, -0.35369405150413513, 0.0003987057716585696, 0.17661985754966736]","[0.0, 1.0]"
"[-0.5818936228752136, -0.1585778146982193, 0.003931102808564901, -0.1159372627735138]","[0.0, 1.0]"
"[-0.5850651860237122, 0.03648759424686432, 0.0016123575624078512, -0.40737736225128174]","[1.0, 0.0]"
"[-0.584335446357727, -0.15865717828273773, -0.006535189691931009, -0.11418655514717102]","[1.0, 0.0]"
"[-0.5875085592269897, -0.3536848723888397, -0.008818920701742172, 0.17642742395401]","[0.0, 1.0]"
"[-0.5945822596549988, -0.1584378480911255, -0.005290372297167778, -0.11902447789907455]","[1.0, 0.0]"
"[-0.5977510213851929, -0.3534835875034332, -0.0076708621345460415, 0.1719847023487091]","[0.0, 1.0]"
"[-0.604820728302002, -0.15825270116329193, -0.004231167957186699, -0.12310824543237686]","[1.0, 0.0]"
"[-0.6079857349395752, -0.35331377387046814, -0.006693332921713591, 0.16823679208755493]","[0.0, 1.0]"
"[-0.6150520443916321, -0.15809667110443115, -0.0033285971730947495, -0.12655015289783478]","[1.0, 0.0]"
"[-0.618213951587677, -0.353170782327652, -0.00585959991440177, 0.16508078575134277]","[0.0, 1.0]"
"[-0.6252774000167847, -0.15796543657779694, -0.002557984320446849, -0.1294448971748352]","[1.0, 0.0]"
"[-0.6284366846084595, -0.3530506491661072, -0.005146882496774197, 0.16242991387844086]","[0.0, 1.0]"
"[-0.6354976892471313, -0.15785539150238037, -0.0018982840701937675, -0.1318722665309906]","[1.0, 0.0]"
"[-0.6386548280715942, -0.3529500961303711, -0.00453572953119874, 0.16021117568016052]","[0.0, 1.0]"
"[-0.6457138061523438, -0.1577635109424591, -0.0013315059477463365, -0.13389919698238373]","[0.0, 1.0]"
"[-0.6488690972328186, 0.037377484142780304, -0.00400948990136385, -0.4270018935203552]","[1.0, 0.0]"
"[-0.6481215357780457, -0.1576874554157257, -0.012549527920782566, -0.13558563590049744]","[1.0, 0.0]"
"[-0.6512752771377563, -0.3526274263858795, -0.015261240303516388, 0.15311183035373688]","[0.0, 1.0]"
"[-0.6583278179168701, -0.15729030966758728, -0.01219900418072939, -0.14434634149074554]","[1.0, 0.0]"
"[-0.6614736318588257, -0.35223546624183655, -0.015085930936038494, 0.1444631963968277]","[0.0, 1.0]"
"[-0.6685183644294739, -0.15690073370933533, -0.012196667492389679, -0.15294063091278076]","[1.0, 0.0]"
"[-0.6716563701629639, -0.35184594988822937, -0.015255480073392391, 0.13586969673633575]","[0.0, 1.0]"
"[-0.6786932945251465, -0.15650884807109833, -0.01253808569163084, -0.16158680617809296]","[1.0, 0.0]"
"[-0.6818234324455261, -0.35144907236099243, -0.015769822522997856, 0.1271144598722458]","[0.0, 1.0]"
"[-0.6888524293899536, -0.15610480308532715, -0.013227532617747784, -0.17050164937973022]","[1.0, 0.0]"
"[-0.6919745206832886, -0.3510349690914154, -0.016637565568089485, 0.11797922104597092]","[0.0, 1.0]"
"[-0.6989952325820923, -0.1556786298751831, -0.014277981594204903, -0.1799059361219406]","[1.0, 0.0]"
"[-0.7021088004112244, -0.3505933880805969, -0.017876099795103073, 0.10823880881071091]","[0.0, 1.0]"
"[-0.7091206908226013, -0.1552198827266693, -0.01571132428944111, -0.19002990424633026]","[1.0, 0.0]"
"[-0.712225079536438, -0.35011357069015503, -0.01951192133128643, 0.09765562415122986]","[0.0, 1.0]"
"[-0.7192273139953613, -0.15471749007701874, -0.017558809369802475, -0.2011188566684723]","[1.0, 0.0]"
"[-0.7223216891288757, -0.3495839834213257, -0.02158118598163128, 0.08597378432750702]","[0.0, 1.0]"
"[-0.7293133735656738, -0.15415942668914795, -0.01986171118915081, -0.21343915164470673]","[1.0, 0.0]"
"[-0.7323965430259705, -0.34899187088012695, -0.02413049340248108, 0.07291290909051895]","[0.0, 1.0]"
