observation,action
"[0.9954925179481506, 0.09484001249074936, 0.030454004183411598]",[-0.5167963]
"[0.9953759908676147, 0.09605519473552704, 0.024415118619799614]",[-0.5144593]
"[0.9952815175056458, 0.0970291718840599, 0.019570879638195038]",[-0.5125709]
"[0.9952051043510437, 0.09780976176261902, 0.01568644866347313]",[-0.51104206]
"[0.995143473148346, 0.09843530505895615, 0.012571479193866253]",[-0.5098153]
"[0.9950937628746033, 0.09893658757209778, 0.010074849240481853]",[-0.5088207]
"[0.9950537085533142, 0.09933827817440033, 0.008073532022535801]",[-0.50802505]
"[0.9950215220451355, 0.09966012835502625, 0.006469190586358309]",[-0.507387]
"[0.994995653629303, 0.09991802275180817, 0.00518370233476162]",[-0.50687057]
"[0.9949749112129211, 0.10012465715408325, 0.004153519868850708]",[-0.506458]
"[0.994958221912384, 0.1002902165055275, 0.003328050719574094]",[-0.5061264]
"[0.9949448704719543, 0.10042286664247513, 0.0026663891039788723]",[-0.5058622]
"[0.9949341416358948, 0.10052914917469025, 0.0021364258136600256]",[-0.5056474]
"[0.9949254989624023, 0.1006142795085907, 0.0017113410867750645]",[-0.50547963]
"[0.9949185848236084, 0.10068249702453613, 0.001371331512928009]",[-0.50533813]
"[0.9949131011962891, 0.10073716193437576, 0.0010988471331074834]",[-0.50522906]
"[0.9949086308479309, 0.10078094154596329, 0.0008801273070275784]",[-0.50514394]
"[0.9949051141738892, 0.1008160263299942, 0.0007052235305309296]",[-0.50507075]
"[0.9949022531509399, 0.1008441224694252, 0.0005648205988109112]",[-0.50501615]
"[0.9948999285697937, 0.1008666530251503, 0.0004529113066382706]",[-0.5049667]
"[0.9948981404304504, 0.10088469833135605, 0.0003627006954047829]",[-0.50493467]
"[0.994896650314331, 0.10089914500713348, 0.00029051024466753006]",[-0.50490475]
"[0.9948954582214355, 0.1009107381105423, 0.000232984937611036]",[-0.50487924]
"[0.9948945641517639, 0.10092001408338547, 0.00018650338461156934]",[-0.50486356]
"[0.9948937892913818, 0.1009274572134018, 0.00014969798212405294]",[-0.50484544]
"[0.9948931932449341, 0.10093341767787933, 0.00011971139610977843]",[-0.5048372]
"[0.9948927164077759, 0.10093818604946136, 9.588085958966985e-05]",[-0.50482595]
"[0.9948922991752625, 0.10094200074672699, 7.669143815292045e-05]",[-0.50481886]
"[0.9948920011520386, 0.10094505548477173, 6.147189560579136e-05]",[-0.50481147]
"[0.9948917627334595, 0.10094752162694931, 4.945773252984509e-05]",[-0.5048054]
"[0.9948915243148804, 0.1009494811296463, 3.9521219150628895e-05]",[-0.50480384]
"[0.9948914051055908, 0.10095105320215225, 3.159562038490549e-05]",[-0.50480026]
"[0.9948912858963013, 0.10095232725143433, 2.558194137236569e-05]",[-0.5047954]
"[0.9948911666870117, 0.10095332562923431, 2.0057768779224716e-05]",[-0.5047985]
"[0.9948911070823669, 0.10095414519309998, 1.640844675421249e-05]",[-0.50479096]
"[0.9948909878730774, 0.10095479339361191, 1.3013670468353666e-05]",[-0.50479335]
"[0.9948909878730774, 0.1009553074836731, 1.0399456186860334e-05]",[-0.5047914]
"[0.9948909282684326, 0.10095572471618652, 8.378865459235385e-06]",[-0.50479]
"[0.9948908686637878, 0.10095605999231339, 6.822869181632996e-06]",[-0.504789]
"[0.9948908686637878, 0.10095632821321487, 5.306846560415579e-06]",[-0.5047904]
"[0.9948908090591431, 0.10095653682947159, 4.158686806476908e-06]",[-0.5047893]
"[0.9948908090591431, 0.10095670819282532, 3.532249593263259e-06]",[-0.50478685]
"[0.9948908090591431, 0.10095684975385666, 2.8051370009052334e-06]",[-0.5047884]
"[0.9948908090591431, 0.10095696896314621, 2.3257307475432754e-06]",[-0.50478745]
"[0.9948908090591431, 0.10095705837011337, 1.9062716773987631e-06]",[-0.5047876]
"[0.9948907494544983, 0.10095713287591934, 1.513229108240921e-06]",[-0.5047879]
"[0.9948907494544983, 0.10095719993114471, 1.3107530776323983e-06]",[-0.504787]
"[0.9948907494544983, 0.10095725208520889, 9.783652785699815e-07]",[-0.5047882]
"[0.9948907494544983, 0.10095728188753128, 6.645972803198674e-07]",[-0.50478834]
"[0.9948907494544983, 0.10095730423927307, 4.650313485399238e-07]",[-0.50478774]
"[0.9948907494544983, 0.10095732659101486, 3.9010333807709685e-07]",[-0.504787]
"[0.9948907494544983, 0.10095734149217606, 3.118480833563808e-07]",[-0.50478715]
"[0.9948907494544983, 0.10095736384391785, 5.313297037901066e-07]",[-0.50478524]
"[0.9948907494544983, 0.10095738619565964, 3.593622750486247e-07]",[-0.504788]
"[0.9948907494544983, 0.10095739364624023, 2.0080211982076435e-07]",[-0.504788]
"[0.9948907494544983, 0.10095740854740143, 3.000730544044927e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095742344856262, 2.406660257747717e-07]",[-0.50478745]
"[0.9948907494544983, 0.10095742344856262, 8.294949083165193e-08]",[-0.50478816]
"[0.9948907494544983, 0.10095742344856262, 8.793936245865552e-09]",[-0.5047876]
"[0.9948907494544983, 0.10095743089914322, 1.4954319738080812e-07]",[-0.5047862]
"[0.9948907494544983, 0.10095744580030441, 1.7070190949652897e-07]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, 7.30594962305986e-08]",[-0.50478786]
"[0.9948907494544983, 0.10095744580030441, 6.75497773272582e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 6.45602327153938e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 6.397932850177313e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.578538602752815e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.428300843211218e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574607014656, 3.982246354894414e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 4.6847627999113683e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.350200093014791e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.2271144928254216e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -8.3112404070107e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 8.540366991383053e-08]",[-0.5047862]
"[0.9948907494544983, 0.1009574681520462, -1.111489300598123e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.228534570913325e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 1.4994964203651762e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 2.269760379647323e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.591848051267334e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 6.262098395382054e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574756026268, 2.2564201174191112e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.775832885186901e-07]",[-0.5047887]
"[0.9948907494544983, 0.1009574607014656, -9.82538423954793e-08]",[-0.5047868]
"[0.9948907494544983, 0.10095745325088501, -5.835286742694734e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.062894566279283e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.9437445430980915e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.897112511528576e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.9212585300465435e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.017083744476622e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.1881630729581047e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.4408793208863244e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 7.916177935385349e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.053648794410947e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.466915263876217e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.2180635994573095e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.99266130052456e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.41455599748042e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.499489764635655e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, 4.2912624564905855e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.031274407154342e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.4833633816001566e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -6.726233436893381e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.560204196948689e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -2.6148006426751635e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -6.62408226048683e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5941591868795513e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.0251830434858675e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.2914956926124432e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -2.828895695472511e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -7.153490599876022e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.5077119996931287e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 3.1930653676681686e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.485896892309938e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 6.385623407823005e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, -2.9622913899629566e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -7.05630682773517e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.540850860237697e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.6790132778842235e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.3713928126435349e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -3.802815484732491e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, 6.020021814379106e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.6995563824102646e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.6676366710917137e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 1.1530266519343968e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -5.106705458501892e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574607014656, -8.281244134877852e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.5211362592899604e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.673121350469046e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 6.350197878646213e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -3.464645459416715e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -4.468052949846424e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, -2.7373820987719455e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.030332772548718e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.0339046063734258e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -6.01674656763862e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -2.2833665624943933e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.211454308564953e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.2220477902124003e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.315542246833502e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.495426087989472e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.7684102121838805e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 4.315995116854765e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.647711466214787e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 6.999913892968834e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 1.6725747897794463e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.3483336870385756e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 5.6473517417998664e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.157063836553789e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.896485160723387e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -2.8356319958788845e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.309124328003236e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.4766781930575235e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -1.5731282942965663e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -6.146580489030384e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.516226764257226e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 1.2915815084113547e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 2.479541016953135e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 1.8372943166866662e-09]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, -5.681506110022383e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 6.1226835157413e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 2.0620470664312052e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 3.4427600326125685e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -1.6505754274476203e-07]",[-0.5047887]
"[-0.7863339185714722, 0.6178017258644104, 1.1120688915252686]",[7.239261]
"[-0.840726375579834, 0.5414602160453796, 1.8754202127456665]",[5.064046]
"[-0.9034280776977539, 0.42873966693878174, 2.581515312194824]",[4.8638306]
"[-0.9602377414703369, 0.279183566570282, 3.2030701637268066]",[4.8800626]
"[-0.9952680468559265, 0.09716730564832687, 3.7124576568603516]",[4.943606]
"[-0.9942867755889893, -0.10674205422401428, 4.085333347320557]",[4.972724]
"[-0.9485380053520203, -0.3166632652282715, 4.305276870727539]",[3.8777137]
"[-0.8574007749557495, -0.5146493315696716, 4.36777925491333]",[2.9112868]
"[-0.7284851670265198, -0.6850615739822388, 4.281792163848877]",[2.68509]
"[-0.5750852227210999, -0.8180935382843018, 4.067996025085449]",[2.731899]
"[-0.4123089611530304, -0.9110440611839294, 3.7544260025024414]",[3.5163555]
"[-0.25362879037857056, -0.967301607131958, 3.371142864227295]",[4.02698]
"[-0.10892995446920395, -0.9940494298934937, 2.945666790008545]",[4.827598]
"[0.01585928164422512, -0.9998742341995239, 2.5001296997070312]",[4.580449]
"[0.11809490621089935, -0.9930022954940796, 2.0502238273620605]",[2.879699]
"[0.1973409205675125, -0.9803349375724792, 1.605472207069397]",[2.0030963]
"[0.24169889092445374, -0.9703512787818909, 0.9094302654266357]",[0.26139492]
"[0.25919726490974426, -0.9658244252204895, 0.36149442195892334]",[1.198851]
"[0.2561597526073456, -0.9666344523429871, -0.06287389248609543]",[7.497357]
"[0.23250725865364075, -0.972594678401947, -0.48784974217414856]",[9.370919]
"[0.1876705437898636, -0.9822320342063904, -0.9172957539558411]",[11.236514]
"[0.12079581618309021, -0.9926773905754089, -1.3539698123931885]",[8.247641]
"[0.03041565790772438, -0.9995373487472534, -1.8134236335754395]",[1.9003612]
"[-0.11249484866857529, -0.9936522841453552, -2.863076686859131]",[-3.981668]
"[-0.3032956123352051, -0.9528965353965759, -3.908315896987915]",[-9.083726]
"[-0.5263471007347107, -0.8502697944641113, -4.922988414764404]",[-11.4346]
"[-0.7495176792144775, -0.6619843244552612, -5.860690593719482]",[-9.548716]
"[-0.9246792197227478, -0.38074713945388794, -6.65717887878418]",[-6.3473287]
"[-0.9995948076248169, -0.028463371098041534, -7.242739200592041]",[-4.293852]
"[-0.9394628405570984, 0.3426508605480194, -7.5640869140625]",[-2.177957]
"[-0.7561621069908142, 0.6543843746185303, -7.272621154785156]",[0.22984844]
"[-0.5084092617034912, 0.861115574836731, -6.481832981109619]",[2.1598516]
"[-0.2537320852279663, 0.96727454662323, -5.535996437072754]",[2.4618573]
"[-0.02698279544711113, 0.9996358752250671, -4.591012001037598]",[1.4635221]
"[0.17866231501102448, 0.9839104413986206, -4.132256031036377]",[-1.9398044]
"[0.35479095578193665, 0.9349456429481506, -3.6612746715545654]",[-1.7796782]
"[0.4990551769733429, 0.866570234298706, -3.1963536739349365]",[-1.5752538]
"[0.6164241433143616, 0.7874143123626709, -2.8337032794952393]",[-1.915183]
"[0.7113031148910522, 0.7028853893280029, -2.543142557144165]",[-2.027909]
"[0.7877509593963623, 0.615993857383728, -2.315978527069092]",[-2.0472922]
"[0.845623791217804, 0.5337793827056885, -2.0116662979125977]",[-1.0512198]
"[0.8866159915924072, 0.4625062942504883, -1.6448745727539062]",[-0.22361916]
"[0.9148829579353333, 0.4037191569805145, -1.3048306703567505]",[-0.04557198]
"[0.9345187544822693, 0.3559138774871826, -1.0337319374084473]",[-0.21127087]
"[0.9485419988632202, 0.3166513741016388, -0.8338937759399414]",[-0.4473154]
"[0.959421694278717, 0.28197526931762695, -0.7268958687782288]",[-0.86993736]
"[0.9683266282081604, 0.24968688189983368, -0.6699084639549255]",[-1.0299602]
"[0.9757764339447021, 0.21877020597457886, -0.636058509349823]",[-1.0227681]
"[0.9815553426742554, 0.19117829203605652, -0.563830554485321]",[-0.61233145]
"[0.9856284856796265, 0.16892731189727783, -0.45242375135421753]",[-0.21317941]
"[0.9882952570915222, 0.15255339443683624, -0.33179712295532227]",[-0.04045897]
"[0.9899783134460449, 0.14121954143047333, -0.2291640192270279]",[-0.07854628]
"[0.9910998344421387, 0.13312050700187683, -0.16352666914463043]",[-0.26851535]
"[0.991943359375, 0.1266823261976242, -0.12986420094966888]",[-0.44118613]
"[0.9925854802131653, 0.1215486153960228, -0.10347455739974976]",[-0.45748073]
"[0.9930797219276428, 0.11744215339422226, -0.08272207528352737]",[-0.4693932]
"[0.9934628009796143, 0.11415648460388184, -0.06615837663412094]",[-0.47678608]
"[0.993761420249939, 0.11152694374322891, -0.05292899161577225]",[-0.48258656]
"[0.9939953684806824, 0.10942204296588898, -0.0423571914434433]",[-0.48715603]
"[0.9941794276237488, 0.10773686319589615, -0.03390409052371979]",[-0.4907562]
"[0.9943247437477112, 0.10638749599456787, -0.027143310755491257]",[-0.49361247]
"[0.9944397807121277, 0.10530692338943481, -0.021733606234192848]",[-0.4958728]
"[0.9945310354232788, 0.10444152355194092, -0.01740398444235325]",[-0.49767047]
"[0.9946035742759705, 0.1037483960390091, -0.013938311487436295]",[-0.49910313]
"[0.9946613311767578, 0.10319321602582932, -0.011163449846208096]",[-0.5002429]
"[0.9947073459625244, 0.10274852067232132, -0.00894150324165821]",[-0.5011531]
"[0.9947441220283508, 0.1023922860622406, -0.007162453141063452]",[-0.50188226]
"[0.9947734475135803, 0.10210692882537842, -0.005737177561968565]",[-0.5024596]
"[0.994796872138977, 0.1018783301115036, -0.004595941863954067]",[-0.5029264]
"[0.9948155879974365, 0.10169519484043121, -0.0036817844957113266]",[-0.50329727]
"[0.9948306083679199, 0.10154849290847778, -0.002949376357719302]",[-0.50359327]
"[0.9948425889015198, 0.10143095254898071, -0.0023629656061530113]",[-0.50383306]
"[0.9948521852493286, 0.10133679211139679, -0.0018930417718365788]",[-0.50402194]
